#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   584    0.23980E+04    0.19601E+02   -0.56750E-08    0.19601E+02    0.10350E+02   -0.36273E-09   -0.56750E-08   -0.36273E-09    0.40999E-13
   585    0.23919E+04    0.20422E+02   -0.55563E-08    0.20422E+02    0.10545E+02   -0.38545E-09   -0.55563E-08   -0.38545E-09    0.40741E-13
   586    0.23857E+04    0.21221E+02   -0.54372E-08    0.21221E+02    0.10742E+02   -0.40801E-09   -0.54372E-08   -0.40801E-09    0.40485E-13
   587    0.23793E+04    0.21996E+02   -0.53176E-08    0.21996E+02    0.10945E+02   -0.43039E-09   -0.53176E-08   -0.43039E-09    0.40231E-13
   588    0.23728E+04    0.22747E+02   -0.51976E-08    0.22747E+02    0.11151E+02   -0.45260E-09   -0.51976E-08   -0.45260E-09    0.39979E-13
   589    0.23661E+04    0.23475E+02   -0.50772E-08    0.23475E+02    0.11361E+02   -0.47463E-09   -0.50772E-08   -0.47463E-09    0.39729E-13
   590    0.23592E+04    0.24178E+02   -0.49563E-08    0.24178E+02    0.11574E+02   -0.49649E-09   -0.49563E-08   -0.49649E-09    0.39481E-13
   591    0.23523E+04    0.24856E+02   -0.48352E-08    0.24856E+02    0.11792E+02   -0.51815E-09   -0.48352E-08   -0.51815E-09    0.39235E-13
   592    0.23452E+04    0.25508E+02   -0.47136E-08    0.25508E+02    0.12012E+02   -0.53964E-09   -0.47136E-08   -0.53964E-09    0.38990E-13
   593    0.23380E+04    0.26136E+02   -0.45918E-08    0.26136E+02    0.12238E+02   -0.56093E-09   -0.45918E-08   -0.56093E-09    0.38748E-13
   594    0.23306E+04    0.26737E+02   -0.44696E-08    0.26737E+02    0.12466E+02   -0.58202E-09   -0.44696E-08   -0.58202E-09    0.38507E-13
   595    0.23231E+04    0.27313E+02   -0.43471E-08    0.27313E+02    0.12697E+02   -0.60292E-09   -0.43471E-08   -0.60292E-09    0.38269E-13
   596    0.23156E+04    0.27862E+02   -0.42244E-08    0.27862E+02    0.12932E+02   -0.62362E-09   -0.42244E-08   -0.62362E-09    0.38032E-13
   597    0.23079E+04    0.28385E+02   -0.41015E-08    0.28385E+02    0.13169E+02   -0.64411E-09   -0.41015E-08   -0.64411E-09    0.37796E-13
   598    0.23003E+04    0.28880E+02   -0.39783E-08    0.28880E+02    0.13410E+02   -0.66440E-09   -0.39783E-08   -0.66440E-09    0.37563E-13
   599    0.22924E+04    0.29350E+02   -0.38549E-08    0.29350E+02    0.13655E+02   -0.68447E-09   -0.38549E-08   -0.68447E-09    0.37331E-13
   600    0.22845E+04    0.29792E+02   -0.37313E-08    0.29792E+02    0.13902E+02   -0.70434E-09   -0.37313E-08   -0.70434E-09    0.37102E-13
   601    0.22764E+04    0.30206E+02   -0.36076E-08    0.30206E+02    0.14153E+02   -0.72398E-09   -0.36076E-08   -0.72398E-09    0.36873E-13
   602    0.22682E+04    0.30592E+02   -0.34837E-08    0.30592E+02    0.14406E+02   -0.74341E-09   -0.34837E-08   -0.74341E-09    0.36647E-13
   603    0.22599E+04    0.30951E+02   -0.33597E-08    0.30951E+02    0.14662E+02   -0.76262E-09   -0.33597E-08   -0.76262E-09    0.36422E-13
   604    0.22516E+04    0.31282E+02   -0.32356E-08    0.31282E+02    0.14921E+02   -0.78162E-09   -0.32356E-08   -0.78162E-09    0.36199E-13
   605    0.22432E+04    0.31584E+02   -0.31114E-08    0.31584E+02    0.15182E+02   -0.80039E-09   -0.31114E-08   -0.80039E-09    0.35978E-13
   606    0.22348E+04    0.31857E+02   -0.29870E-08    0.31857E+02    0.15445E+02   -0.81895E-09   -0.29870E-08   -0.81895E-09    0.35758E-13
   607    0.22260E+04    0.32101E+02   -0.28626E-08    0.32101E+02    0.15712E+02   -0.83729E-09   -0.28626E-08   -0.83729E-09    0.35540E-13
   608    0.22174E+04    0.32315E+02   -0.27381E-08    0.32315E+02    0.15980E+02   -0.85541E-09   -0.27381E-08   -0.85541E-09    0.35323E-13
   609    0.22088E+04    0.32500E+02   -0.26135E-08    0.32500E+02    0.16250E+02   -0.87332E-09   -0.26135E-08   -0.87332E-09    0.35108E-13
   610    0.22001E+04    0.32654E+02   -0.24889E-08    0.32654E+02    0.16522E+02   -0.89101E-09   -0.24889E-08   -0.89101E-09    0.34895E-13
   611    0.21913E+04    0.32779E+02   -0.23643E-08    0.32779E+02    0.16797E+02   -0.90848E-09   -0.23643E-08   -0.90848E-09    0.34683E-13
   612    0.21825E+04    0.32875E+02   -0.22396E-08    0.32875E+02    0.17074E+02   -0.92573E-09   -0.22396E-08   -0.92573E-09    0.34473E-13
   613    0.21736E+04    0.32939E+02   -0.21149E-08    0.32939E+02    0.17350E+02   -0.94276E-09   -0.21149E-08   -0.94276E-09    0.34265E-13
   614    0.21647E+04    0.32972E+02   -0.19902E-08    0.32972E+02    0.17629E+02   -0.95958E-09   -0.19902E-08   -0.95958E-09    0.34058E-13
   615    0.21557E+04    0.32975E+02   -0.18654E-08    0.32975E+02    0.17909E+02   -0.97618E-09   -0.18654E-08   -0.97618E-09    0.33852E-13
   616    0.21468E+04    0.32948E+02   -0.17408E-08    0.32948E+02    0.18192E+02   -0.99256E-09   -0.17408E-08   -0.99256E-09    0.33649E-13
   617    0.21379E+04    0.32890E+02   -0.16161E-08    0.32890E+02    0.18476E+02   -0.10087E-08   -0.16161E-08   -0.10087E-08    0.33446E-13
   618    0.21289E+04    0.32800E+02   -0.14915E-08    0.32800E+02    0.18761E+02   -0.10247E-08   -0.14915E-08   -0.10247E-08    0.33245E-13
   619    0.21198E+04    0.32681E+02   -0.13669E-08    0.32681E+02    0.19048E+02   -0.10404E-08   -0.13669E-08   -0.10404E-08    0.33046E-13
   620    0.21109E+04    0.32530E+02   -0.12425E-08    0.32530E+02    0.19334E+02   -0.10559E-08   -0.12425E-08   -0.10559E-08    0.32848E-13
   621    0.21018E+04    0.32348E+02   -0.11181E-08    0.32348E+02    0.19622E+02   -0.10712E-08   -0.11181E-08   -0.10712E-08    0.32652E-13
   622    0.20928E+04    0.32135E+02   -0.99373E-09    0.32135E+02    0.19911E+02   -0.10863E-08   -0.99373E-09   -0.10863E-08    0.32457E-13
   623    0.20839E+04    0.31892E+02   -0.86951E-09    0.31892E+02    0.20199E+02   -0.11011E-08   -0.86951E-09   -0.11011E-08    0.32263E-13
   624    0.20749E+04    0.31617E+02   -0.74541E-09    0.31617E+02    0.20489E+02   -0.11157E-08   -0.74541E-09   -0.11157E-08    0.32071E-13
   625    0.20659E+04    0.31311E+02   -0.62143E-09    0.31311E+02    0.20778E+02   -0.11301E-08   -0.62143E-09   -0.11301E-08    0.31881E-13
   626    0.20569E+04    0.30974E+02   -0.49759E-09    0.30974E+02    0.21068E+02   -0.11443E-08   -0.49759E-09   -0.11443E-08    0.31691E-13
   627    0.20481E+04    0.30606E+02   -0.37390E-09    0.30606E+02    0.21359E+02   -0.11583E-08   -0.37390E-09   -0.11583E-08    0.31504E-13
   628    0.20392E+04    0.30208E+02   -0.25037E-09    0.30208E+02    0.21649E+02   -0.11721E-08   -0.25037E-09   -0.11721E-08    0.31317E-13
   629    0.20304E+04    0.29778E+02   -0.12702E-09    0.29778E+02    0.21939E+02   -0.11856E-08   -0.12702E-09   -0.11856E-08    0.31132E-13
   630    0.20215E+04    0.29317E+02   -0.38490E-11    0.29317E+02    0.22229E+02   -0.11989E-08   -0.38490E-11   -0.11989E-08    0.30948E-13
   631    0.20127E+04    0.28826E+02    0.11912E-09    0.28826E+02    0.22518E+02   -0.12120E-08    0.11912E-09   -0.12120E-08    0.30766E-13
   632    0.20040E+04    0.28304E+02    0.24189E-09    0.28304E+02    0.22807E+02   -0.12249E-08    0.24189E-09   -0.12249E-08    0.30585E-13
   633    0.19953E+04    0.27752E+02    0.36443E-09    0.27752E+02    0.23097E+02   -0.12376E-08    0.36443E-09   -0.12376E-08    0.30406E-13
   634    0.19867E+04    0.27170E+02    0.48674E-09    0.27170E+02    0.23384E+02   -0.12500E-08    0.48674E-09   -0.12500E-08    0.30227E-13
   635    0.19781E+04    0.26558E+02    0.60881E-09    0.26558E+02    0.23672E+02   -0.12622E-08    0.60881E-09   -0.12622E-08    0.30050E-13
   636    0.19695E+04    0.25916E+02    0.73062E-09    0.25916E+02    0.23961E+02   -0.12742E-08    0.73062E-09   -0.12742E-08    0.29874E-13
   637    0.19611E+04    0.25244E+02    0.85216E-09    0.25244E+02    0.24246E+02   -0.12860E-08    0.85216E-09   -0.12860E-08    0.29700E-13
   638    0.19527E+04    0.24543E+02    0.97342E-09    0.24543E+02    0.24532E+02   -0.12976E-08    0.97342E-09   -0.12976E-08    0.29527E-13
   639    0.19444E+04    0.23812E+02    0.10944E-08    0.23812E+02    0.24815E+02   -0.13089E-08    0.10944E-08   -0.13089E-08    0.29355E-13
   640    0.19362E+04    0.23053E+02    0.12151E-08    0.23053E+02    0.25099E+02   -0.13201E-08    0.12151E-08   -0.13201E-08    0.29184E-13
   641    0.19280E+04    0.22264E+02    0.13354E-08    0.22264E+02    0.25381E+02   -0.13310E-08    0.13354E-08   -0.13310E-08    0.29015E-13
   642    0.19198E+04    0.21447E+02    0.14554E-08    0.21447E+02    0.25661E+02   -0.13417E-08    0.14554E-08   -0.13417E-08    0.28847E-13
   643    0.19118E+04    0.20602E+02    0.15751E-08    0.20602E+02    0.25941E+02   -0.13521E-08    0.15751E-08   -0.13521E-08    0.28680E-13
   644    0.19040E+04    0.19729E+02    0.16944E-08    0.19729E+02    0.26218E+02   -0.13624E-08    0.16944E-08   -0.13624E-08    0.28514E-13
   645    0.18961E+04    0.18827E+02    0.18134E-08    0.18827E+02    0.26494E+02   -0.13724E-08    0.18134E-08   -0.13724E-08    0.28349E-13
   646    0.18883E+04    0.17898E+02    0.19320E-08    0.17898E+02    0.26769E+02   -0.13822E-08    0.19320E-08   -0.13822E-08    0.28186E-13
   647    0.18808E+04    0.16941E+02    0.20502E-08    0.16941E+02    0.27041E+02   -0.13918E-08    0.20502E-08   -0.13918E-08    0.28023E-13
   648    0.18732E+04    0.15958E+02    0.21680E-08    0.15958E+02    0.27312E+02   -0.14012E-08    0.21680E-08   -0.14012E-08    0.27862E-13
   649    0.18658E+04    0.14948E+02    0.22854E-08    0.14948E+02    0.27580E+02   -0.14103E-08    0.22854E-08   -0.14103E-08    0.27702E-13
   650    0.18584E+04    0.13912E+02    0.24024E-08    0.13912E+02    0.27847E+02   -0.14192E-08    0.24024E-08   -0.14192E-08    0.27543E-13
   651    0.18512E+04    0.12849E+02    0.25189E-08    0.12849E+02    0.28112E+02   -0.14279E-08    0.25189E-08   -0.14279E-08    0.27386E-13
   652    0.18440E+04    0.11760E+02    0.26350E-08    0.11760E+02    0.28375E+02   -0.14364E-08    0.26350E-08   -0.14364E-08    0.27229E-13
   653    0.18371E+04    0.10647E+02    0.27507E-08    0.10647E+02    0.28634E+02   -0.14447E-08    0.27507E-08   -0.14447E-08    0.27073E-13
   654    0.18302E+04    0.95106E+01    0.28658E-08    0.95106E+01    0.28892E+02   -0.14527E-08    0.28658E-08   -0.14527E-08    0.26919E-13
   655    0.18233E+04    0.83491E+01    0.29805E-08    0.83491E+01    0.29148E+02   -0.14606E-08    0.29805E-08   -0.14606E-08    0.26765E-13
   656    0.18167E+04    0.71643E+01    0.30946E-08    0.71643E+01    0.29400E+02   -0.14682E-08    0.30946E-08   -0.14682E-08    0.26613E-13
   657    0.18102E+04    0.59573E+01    0.32083E-08    0.59573E+01    0.29650E+02   -0.14756E-08    0.32083E-08   -0.14756E-08    0.26462E-13
   658    0.18037E+04    0.47275E+01    0.33214E-08    0.47275E+01    0.29897E+02   -0.14828E-08    0.33214E-08   -0.14828E-08    0.26312E-13
   659    0.17975E+04    0.34760E+01    0.34340E-08    0.34760E+01    0.30141E+02   -0.14897E-08    0.34340E-08   -0.14897E-08    0.26162E-13
   660    0.17914E+04    0.22036E+01    0.35460E-08    0.22036E+01    0.30381E+02   -0.14965E-08    0.35460E-08   -0.14965E-08    0.26014E-13
   661    0.17854E+04    0.91145E+00    0.36574E-08    0.91145E+00    0.30618E+02   -0.15030E-08    0.36574E-08   -0.15030E-08    0.25867E-13
   662    0.17796E+04   -0.40196E+00    0.37683E-08   -0.40196E+00    0.30853E+02   -0.15094E-08    0.37683E-08   -0.15094E-08    0.25721E-13
   663    0.17739E+04   -0.17353E+01    0.38785E-08   -0.17353E+01    0.31084E+02   -0.15155E-08    0.38785E-08   -0.15155E-08    0.25576E-13
   664    0.17683E+04   -0.30866E+01    0.39882E-08   -0.30866E+01    0.31311E+02   -0.15214E-08    0.39882E-08   -0.15214E-08    0.25432E-13
   665    0.17629E+04   -0.44566E+01    0.40972E-08   -0.44566E+01    0.31534E+02   -0.15271E-08    0.40972E-08   -0.15271E-08    0.25289E-13
   666    0.17576E+04   -0.58440E+01    0.42056E-08   -0.58440E+01    0.31754E+02   -0.15326E-08    0.42056E-08   -0.15326E-08    0.25147E-13
   667    0.17525E+04   -0.72490E+01    0.43133E-08   -0.72490E+01    0.31969E+02   -0.15379E-08    0.43133E-08   -0.15379E-08    0.25006E-13
   668    0.17475E+04   -0.86709E+01    0.44204E-08   -0.86709E+01    0.32182E+02   -0.15429E-08    0.44204E-08   -0.15429E-08    0.24866E-13
   669    0.17428E+04   -0.10109E+02    0.45268E-08   -0.10109E+02    0.32389E+02   -0.15478E-08    0.45268E-08   -0.15478E-08    0.24727E-13
   670    0.17381E+04   -0.11560E+02    0.46324E-08   -0.11560E+02    0.32593E+02   -0.15525E-08    0.46324E-08   -0.15525E-08    0.24589E-13
   671    0.17337E+04   -0.13028E+02    0.47374E-08   -0.13028E+02    0.32794E+02   -0.15569E-08    0.47374E-08   -0.15569E-08    0.24452E-13
   672    0.17293E+04   -0.14511E+02    0.48417E-08   -0.14511E+02    0.32989E+02   -0.15612E-08    0.48417E-08   -0.15612E-08    0.24316E-13
   673    0.17252E+04   -0.16005E+02    0.49452E-08   -0.16005E+02    0.33181E+02   -0.15652E-08    0.49452E-08   -0.15652E-08    0.24181E-13
   674    0.17212E+04   -0.17514E+02    0.50479E-08   -0.17514E+02    0.33368E+02   -0.15690E-08    0.50479E-08   -0.15690E-08    0.24046E-13
   675    0.17175E+04   -0.19035E+02    0.51500E-08   -0.19035E+02    0.33551E+02   -0.15727E-08    0.51500E-08   -0.15727E-08    0.23913E-13
   676    0.17138E+04   -0.20567E+02    0.52512E-08   -0.20567E+02    0.33728E+02   -0.15761E-08    0.52512E-08   -0.15761E-08    0.23781E-13
   677    0.17103E+04   -0.22110E+02    0.53516E-08   -0.22110E+02    0.33902E+02   -0.15794E-08    0.53516E-08   -0.15794E-08    0.23649E-13
   678    0.17071E+04   -0.23664E+02    0.54512E-08   -0.23664E+02    0.34070E+02   -0.15824E-08    0.54512E-08   -0.15824E-08    0.23518E-13
   679    0.17040E+04   -0.25228E+02    0.55501E-08   -0.25228E+02    0.34234E+02   -0.15852E-08    0.55501E-08   -0.15852E-08    0.23389E-13
   680    0.17011E+04   -0.26802E+02    0.56480E-08   -0.26802E+02    0.34394E+02   -0.15879E-08    0.56480E-08   -0.15879E-08    0.23260E-13
   681    0.16984E+04   -0.28384E+02    0.57452E-08   -0.28384E+02    0.34548E+02   -0.15903E-08    0.57452E-08   -0.15903E-08    0.23132E-13
   682    0.16958E+04   -0.29975E+02    0.58415E-08   -0.29975E+02    0.34696E+02   -0.15926E-08    0.58415E-08   -0.15926E-08    0.23005E-13
   683    0.16935E+04   -0.31574E+02    0.59369E-08   -0.31574E+02    0.34842E+02   -0.15946E-08    0.59369E-08   -0.15946E-08    0.22879E-13
   684    0.16913E+04   -0.33181E+02    0.60314E-08   -0.33181E+02    0.34980E+02   -0.15964E-08    0.60314E-08   -0.15964E-08    0.22754E-13
   685    0.16892E+04   -0.34794E+02    0.61250E-08   -0.34794E+02    0.35114E+02   -0.15981E-08    0.61250E-08   -0.15981E-08    0.22629E-13
   686    0.16873E+04   -0.36405E+02    0.62177E-08   -0.36405E+02    0.35243E+02   -0.15996E-08    0.62177E-08   -0.15996E-08    0.22506E-13
   687    0.16858E+04   -0.38026E+02    0.63095E-08   -0.38026E+02    0.35367E+02   -0.16008E-08    0.63095E-08   -0.16008E-08    0.22383E-13
   688    0.16843E+04   -0.39654E+02    0.64003E-08   -0.39654E+02    0.35485E+02   -0.16019E-08    0.64003E-08   -0.16019E-08    0.22261E-13
   689    0.16830E+04   -0.41282E+02    0.64902E-08   -0.41282E+02    0.35597E+02   -0.16028E-08    0.64902E-08   -0.16028E-08    0.22140E-13
   690    0.16818E+04   -0.42917E+02    0.65791E-08   -0.42917E+02    0.35706E+02   -0.16035E-08    0.65791E-08   -0.16035E-08    0.22020E-13
   691    0.16809E+04   -0.44553E+02    0.66670E-08   -0.44553E+02    0.35807E+02   -0.16040E-08    0.66670E-08   -0.16040E-08    0.21900E-13
   692    0.16802E+04   -0.46189E+02    0.67540E-08   -0.46189E+02    0.35905E+02   -0.16043E-08    0.67540E-08   -0.16043E-08    0.21782E-13
   693    0.16797E+04   -0.47833E+02    0.68399E-08   -0.47833E+02    0.35996E+02   -0.16044E-08    0.68399E-08   -0.16044E-08    0.21664E-13
   694    0.16792E+04   -0.49470E+02    0.69248E-08   -0.49470E+02    0.36082E+02   -0.16043E-08    0.69248E-08   -0.16043E-08    0.21547E-13
   695    0.16791E+04   -0.51108E+02    0.70087E-08   -0.51108E+02    0.36164E+02   -0.16041E-08    0.70087E-08   -0.16041E-08    0.21431E-13
   696    0.16791E+04   -0.52763E+02    0.70915E-08   -0.52763E+02    0.36239E+02   -0.16036E-08    0.70915E-08   -0.16036E-08    0.21315E-13
   697    0.16793E+04   -0.54403E+02    0.71732E-08   -0.54403E+02    0.36309E+02   -0.16030E-08    0.71732E-08   -0.16030E-08    0.21200E-13
   698    0.16797E+04   -0.56045E+02    0.72539E-08   -0.56045E+02    0.36373E+02   -0.16022E-08    0.72539E-08   -0.16022E-08    0.21086E-13
   699    0.16802E+04   -0.57680E+02    0.73335E-08   -0.57680E+02    0.36432E+02   -0.16012E-08    0.73335E-08   -0.16012E-08    0.20973E-13
   700    0.16810E+04   -0.59318E+02    0.74119E-08   -0.59318E+02    0.36484E+02   -0.16000E-08    0.74119E-08   -0.16000E-08    0.20861E-13
   701    0.16819E+04   -0.60957E+02    0.74893E-08   -0.60957E+02    0.36532E+02   -0.15986E-08    0.74893E-08   -0.15986E-08    0.20749E-13
   702    0.16830E+04   -0.62582E+02    0.75655E-08   -0.62582E+02    0.36574E+02   -0.15971E-08    0.75655E-08   -0.15971E-08    0.20638E-13
   703    0.16843E+04   -0.64224E+02    0.76407E-08   -0.64224E+02    0.36611E+02   -0.15953E-08    0.76407E-08   -0.15953E-08    0.20528E-13
   704    0.16858E+04   -0.65845E+02    0.77147E-08   -0.65845E+02    0.36642E+02   -0.15934E-08    0.77147E-08   -0.15934E-08    0.20418E-13
   705    0.16874E+04   -0.67459E+02    0.77876E-08   -0.67459E+02    0.36667E+02   -0.15913E-08    0.77876E-08   -0.15913E-08    0.20309E-13
   706    0.16892E+04   -0.69075E+02    0.78594E-08   -0.69075E+02    0.36687E+02   -0.15891E-08    0.78594E-08   -0.15891E-08    0.20201E-13
   707    0.16911E+04   -0.70683E+02    0.79302E-08   -0.70683E+02    0.36701E+02   -0.15867E-08    0.79302E-08   -0.15867E-08    0.20094E-13
   708    0.16933E+04   -0.72270E+02    0.79998E-08   -0.72270E+02    0.36710E+02   -0.15841E-08    0.79998E-08   -0.15841E-08    0.19987E-13
   709    0.16956E+04   -0.73864E+02    0.80684E-08   -0.73864E+02    0.36712E+02   -0.15813E-08    0.80684E-08   -0.15813E-08    0.19881E-13
   710    0.16982E+04   -0.75444E+02    0.81359E-08   -0.75444E+02    0.36709E+02   -0.15784E-08    0.81359E-08   -0.15784E-08    0.19776E-13
   711    0.17008E+04   -0.77009E+02    0.82024E-08   -0.77009E+02    0.36701E+02   -0.15753E-08    0.82024E-08   -0.15753E-08    0.19671E-13
   712    0.17037E+04   -0.78574E+02    0.82677E-08   -0.78574E+02    0.36687E+02   -0.15720E-08    0.82677E-08   -0.15720E-08    0.19567E-13
   713    0.17068E+04   -0.80116E+02    0.83320E-08   -0.80116E+02    0.36667E+02   -0.15686E-08    0.83320E-08   -0.15686E-08    0.19464E-13
   714    0.17099E+04   -0.81650E+02    0.83953E-08   -0.81650E+02    0.36643E+02   -0.15650E-08    0.83953E-08   -0.15650E-08    0.19362E-13
   715    0.17132E+04   -0.83175E+02    0.84575E-08   -0.83175E+02    0.36612E+02   -0.15612E-08    0.84575E-08   -0.15612E-08    0.19260E-13
   716    0.17167E+04   -0.84686E+02    0.85187E-08   -0.84686E+02    0.36575E+02   -0.15573E-08    0.85187E-08   -0.15573E-08    0.19158E-13
   717    0.17204E+04   -0.86172E+02    0.85788E-08   -0.86172E+02    0.36534E+02   -0.15533E-08    0.85788E-08   -0.15533E-08    0.19058E-13
   718    0.17242E+04   -0.87658E+02    0.86379E-08   -0.87658E+02    0.36487E+02   -0.15491E-08    0.86379E-08   -0.15491E-08    0.18958E-13
   719    0.17281E+04   -0.89112E+02    0.86959E-08   -0.89112E+02    0.36432E+02   -0.15447E-08    0.86959E-08   -0.15447E-08    0.18859E-13
   720    0.17322E+04   -0.90564E+02    0.87530E-08   -0.90564E+02    0.36374E+02   -0.15402E-08    0.87530E-08   -0.15402E-08    0.18760E-13
   721    0.17365E+04   -0.91985E+02    0.88090E-08   -0.91985E+02    0.36311E+02   -0.15356E-08    0.88090E-08   -0.15356E-08    0.18662E-13
   722    0.17409E+04   -0.93389E+02    0.88640E-08   -0.93389E+02    0.36241E+02   -0.15308E-08    0.88640E-08   -0.15308E-08    0.18565E-13
   723    0.17455E+04   -0.94784E+02    0.89180E-08   -0.94784E+02    0.36167E+02   -0.15259E-08    0.89180E-08   -0.15259E-08    0.18468E-13
