#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1339    0.65394E+03   -0.31748E+02    0.73193E-09   -0.31748E+02    0.30611E+02   -0.24461E-09    0.73193E-09   -0.24461E-09    0.16084E-14
  1340    0.65341E+03   -0.32506E+02    0.73827E-09   -0.32506E+02    0.30601E+02   -0.24445E-09    0.73827E-09   -0.24445E-09    0.16033E-14
  1341    0.65295E+03   -0.33259E+02    0.74426E-09   -0.33259E+02    0.30587E+02   -0.24426E-09    0.74426E-09   -0.24426E-09    0.15983E-14
  1342    0.65255E+03   -0.34009E+02    0.74987E-09   -0.34009E+02    0.30568E+02   -0.24405E-09    0.74987E-09   -0.24405E-09    0.15933E-14
  1343    0.65221E+03   -0.34755E+02    0.75507E-09   -0.34755E+02    0.30545E+02   -0.24381E-09    0.75507E-09   -0.24381E-09    0.15883E-14
  1344    0.65194E+03   -0.35497E+02    0.75983E-09   -0.35497E+02    0.30518E+02   -0.24354E-09    0.75983E-09   -0.24354E-09    0.15833E-14
  1345    0.65171E+03   -0.36234E+02    0.76412E-09   -0.36234E+02    0.30488E+02   -0.24325E-09    0.76412E-09   -0.24325E-09    0.15784E-14
  1346    0.65156E+03   -0.36968E+02    0.76792E-09   -0.36968E+02    0.30453E+02   -0.24293E-09    0.76792E-09   -0.24293E-09    0.15734E-14
  1347    0.65147E+03   -0.37697E+02    0.77119E-09   -0.37697E+02    0.30415E+02   -0.24258E-09    0.77119E-09   -0.24258E-09    0.15685E-14
  1348    0.65143E+03   -0.38420E+02    0.77391E-09   -0.38420E+02    0.30372E+02   -0.24220E-09    0.77391E-09   -0.24220E-09    0.15636E-14
  1349    0.65146E+03   -0.39138E+02    0.77604E-09   -0.39138E+02    0.30324E+02   -0.24180E-09    0.77604E-09   -0.24180E-09    0.15587E-14
  1350    0.65155E+03   -0.39851E+02    0.77757E-09   -0.39851E+02    0.30274E+02   -0.24137E-09    0.77757E-09   -0.24137E-09    0.15539E-14
  1351    0.65169E+03   -0.40558E+02    0.77847E-09   -0.40558E+02    0.30219E+02   -0.24091E-09    0.77847E-09   -0.24091E-09    0.15490E-14
  1352    0.65189E+03   -0.41259E+02    0.77876E-09   -0.41259E+02    0.30160E+02   -0.24043E-09    0.77876E-09   -0.24043E-09    0.15442E-14
  1353    0.65215E+03   -0.41954E+02    0.77849E-09   -0.41954E+02    0.30098E+02   -0.23992E-09    0.77849E-09   -0.23992E-09    0.15394E-14
  1354    0.65247E+03   -0.42643E+02    0.77769E-09   -0.42643E+02    0.30032E+02   -0.23938E-09    0.77769E-09   -0.23938E-09    0.15346E-14
  1355    0.65285E+03   -0.43324E+02    0.77639E-09   -0.43324E+02    0.29961E+02   -0.23882E-09    0.77639E-09   -0.23882E-09    0.15298E-14
  1356    0.65328E+03   -0.44000E+02    0.77464E-09   -0.44000E+02    0.29888E+02   -0.23823E-09    0.77464E-09   -0.23823E-09    0.15251E-14
  1357    0.65376E+03   -0.44668E+02    0.77246E-09   -0.44668E+02    0.29811E+02   -0.23762E-09    0.77246E-09   -0.23762E-09    0.15203E-14
  1358    0.65429E+03   -0.45325E+02    0.76990E-09   -0.45325E+02    0.29729E+02   -0.23698E-09    0.76990E-09   -0.23698E-09    0.15156E-14
  1359    0.65486E+03   -0.45977E+02    0.76700E-09   -0.45977E+02    0.29645E+02   -0.23632E-09    0.76700E-09   -0.23632E-09    0.15109E-14
  1360    0.65548E+03   -0.46620E+02    0.76378E-09   -0.46620E+02    0.29558E+02   -0.23563E-09    0.76378E-09   -0.23563E-09    0.15062E-14
  1361    0.65616E+03   -0.47254E+02    0.76028E-09   -0.47254E+02    0.29465E+02   -0.23493E-09    0.76028E-09   -0.23493E-09    0.15015E-14
  1362    0.65686E+03   -0.47879E+02    0.75654E-09   -0.47879E+02    0.29370E+02   -0.23420E-09    0.75654E-09   -0.23420E-09    0.14969E-14
  1363    0.65763E+03   -0.48496E+02    0.75260E-09   -0.48496E+02    0.29271E+02   -0.23345E-09    0.75260E-09   -0.23345E-09    0.14923E-14
  1364    0.65841E+03   -0.49103E+02    0.74850E-09   -0.49103E+02    0.29170E+02   -0.23268E-09    0.74850E-09   -0.23268E-09    0.14876E-14
  1365    0.65932E+03   -0.49699E+02    0.74426E-09   -0.49699E+02    0.29065E+02   -0.23188E-09    0.74426E-09   -0.23188E-09    0.14830E-14
  1366    0.66020E+03   -0.50287E+02    0.73993E-09   -0.50287E+02    0.28956E+02   -0.23107E-09    0.73993E-09   -0.23107E-09    0.14785E-14
  1367    0.66112E+03   -0.50864E+02    0.73554E-09   -0.50864E+02    0.28843E+02   -0.23024E-09    0.73554E-09   -0.23024E-09    0.14739E-14
  1368    0.66215E+03   -0.51431E+02    0.73113E-09   -0.51431E+02    0.28729E+02   -0.22939E-09    0.73113E-09   -0.22939E-09    0.14693E-14
  1369    0.66316E+03   -0.51986E+02    0.72673E-09   -0.51986E+02    0.28611E+02   -0.22852E-09    0.72673E-09   -0.22852E-09    0.14648E-14
  1370    0.66421E+03   -0.52532E+02    0.72239E-09   -0.52532E+02    0.28490E+02   -0.22763E-09    0.72239E-09   -0.22763E-09    0.14603E-14
  1371    0.66529E+03   -0.53066E+02    0.71813E-09   -0.53066E+02    0.28367E+02   -0.22672E-09    0.71813E-09   -0.22672E-09    0.14558E-14
  1372    0.66642E+03   -0.53589E+02    0.71399E-09   -0.53589E+02    0.28240E+02   -0.22580E-09    0.71399E-09   -0.22580E-09    0.14513E-14
  1373    0.66760E+03   -0.54101E+02    0.71001E-09   -0.54101E+02    0.28111E+02   -0.22485E-09    0.71001E-09   -0.22485E-09    0.14468E-14
  1374    0.66881E+03   -0.54600E+02    0.70623E-09   -0.54600E+02    0.27978E+02   -0.22390E-09    0.70623E-09   -0.22390E-09    0.14424E-14
  1375    0.67007E+03   -0.55089E+02    0.70269E-09   -0.55089E+02    0.27843E+02   -0.22292E-09    0.70269E-09   -0.22292E-09    0.14379E-14
  1376    0.67138E+03   -0.55564E+02    0.69941E-09   -0.55564E+02    0.27705E+02   -0.22193E-09    0.69941E-09   -0.22193E-09    0.14335E-14
  1377    0.67272E+03   -0.56029E+02    0.69643E-09   -0.56029E+02    0.27566E+02   -0.22093E-09    0.69643E-09   -0.22093E-09    0.14291E-14
  1378    0.67411E+03   -0.56480E+02    0.69380E-09   -0.56480E+02    0.27422E+02   -0.21991E-09    0.69380E-09   -0.21991E-09    0.14247E-14
  1379    0.67547E+03   -0.56920E+02    0.69155E-09   -0.56920E+02    0.27277E+02   -0.21888E-09    0.69155E-09   -0.21888E-09    0.14204E-14
  1380    0.67687E+03   -0.57347E+02    0.68971E-09   -0.57347E+02    0.27128E+02   -0.21783E-09    0.68971E-09   -0.21783E-09    0.14160E-14
  1381    0.67832E+03   -0.57760E+02    0.68831E-09   -0.57760E+02    0.26978E+02   -0.21678E-09    0.68831E-09   -0.21678E-09    0.14117E-14
  1382    0.67966E+03   -0.58160E+02    0.68741E-09   -0.58160E+02    0.26825E+02   -0.21571E-09    0.68741E-09   -0.21571E-09    0.14073E-14
  1383    0.68119E+03   -0.58547E+02    0.68703E-09   -0.58547E+02    0.26670E+02   -0.21462E-09    0.68703E-09   -0.21462E-09    0.14030E-14
  1384    0.68262E+03   -0.58921E+02    0.68721E-09   -0.58921E+02    0.26512E+02   -0.21353E-09    0.68721E-09   -0.21353E-09    0.13987E-14
  1385    0.68410E+03   -0.59281E+02    0.68798E-09   -0.59281E+02    0.26352E+02   -0.21242E-09    0.68798E-09   -0.21242E-09    0.13944E-14
  1386    0.68562E+03   -0.59628E+02    0.68938E-09   -0.59628E+02    0.26190E+02   -0.21131E-09    0.68938E-09   -0.21131E-09    0.13902E-14
  1387    0.68711E+03   -0.59961E+02    0.69146E-09   -0.59961E+02    0.26026E+02   -0.21018E-09    0.69146E-09   -0.21018E-09    0.13859E-14
  1388    0.68879E+03   -0.60281E+02    0.69423E-09   -0.60281E+02    0.25860E+02   -0.20905E-09    0.69423E-09   -0.20905E-09    0.13817E-14
  1389    0.69037E+03   -0.60586E+02    0.69775E-09   -0.60586E+02    0.25691E+02   -0.20790E-09    0.69775E-09   -0.20790E-09    0.13775E-14
  1390    0.69192E+03   -0.60878E+02    0.70204E-09   -0.60878E+02    0.25521E+02   -0.20675E-09    0.70204E-09   -0.20675E-09    0.13733E-14
  1391    0.69360E+03   -0.61156E+02    0.70715E-09   -0.61156E+02    0.25349E+02   -0.20559E-09    0.70715E-09   -0.20559E-09    0.13691E-14
  1392    0.69524E+03   -0.61419E+02    0.71311E-09   -0.61419E+02    0.25175E+02   -0.20442E-09    0.71311E-09   -0.20442E-09    0.13649E-14
  1393    0.69693E+03   -0.61668E+02    0.71995E-09   -0.61668E+02    0.24999E+02   -0.20324E-09    0.71995E-09   -0.20324E-09    0.13608E-14
  1394    0.69859E+03   -0.61904E+02    0.72772E-09   -0.61904E+02    0.24821E+02   -0.20206E-09    0.72772E-09   -0.20206E-09    0.13566E-14
  1395    0.70030E+03   -0.62124E+02    0.73644E-09   -0.62124E+02    0.24641E+02   -0.20087E-09    0.73644E-09   -0.20087E-09    0.13525E-14
  1396    0.70205E+03   -0.62331E+02    0.74616E-09   -0.62331E+02    0.24461E+02   -0.19968E-09    0.74616E-09   -0.19968E-09    0.13484E-14
  1397    0.70378E+03   -0.62523E+02    0.75691E-09   -0.62523E+02    0.24278E+02   -0.19848E-09    0.75691E-09   -0.19848E-09    0.13443E-14
  1398    0.70548E+03   -0.62700E+02    0.76873E-09   -0.62700E+02    0.24093E+02   -0.19727E-09    0.76873E-09   -0.19727E-09    0.13402E-14
  1399    0.70722E+03   -0.62862E+02    0.78165E-09   -0.62862E+02    0.23907E+02   -0.19607E-09    0.78165E-09   -0.19607E-09    0.13361E-14
  1400    0.70901E+03   -0.63010E+02    0.79571E-09   -0.63010E+02    0.23720E+02   -0.19486E-09    0.79571E-09   -0.19486E-09    0.13321E-14
  1401    0.71078E+03   -0.63143E+02    0.81093E-09   -0.63143E+02    0.23530E+02   -0.19364E-09    0.81093E-09   -0.19364E-09    0.13280E-14
  1402    0.71259E+03   -0.63262E+02    0.82727E-09   -0.63262E+02    0.23339E+02   -0.19242E-09    0.82727E-09   -0.19242E-09    0.13240E-14
  1403    0.71438E+03   -0.63365E+02    0.84468E-09   -0.63365E+02    0.23148E+02   -0.19120E-09    0.84468E-09   -0.19120E-09    0.13200E-14
  1404    0.71613E+03   -0.63454E+02    0.86308E-09   -0.63454E+02    0.22955E+02   -0.18997E-09    0.86308E-09   -0.18997E-09    0.13160E-14
  1405    0.71801E+03   -0.63528E+02    0.88244E-09   -0.63528E+02    0.22761E+02   -0.18873E-09    0.88244E-09   -0.18873E-09    0.13120E-14
  1406    0.71977E+03   -0.63589E+02    0.90269E-09   -0.63589E+02    0.22566E+02   -0.18749E-09    0.90269E-09   -0.18749E-09    0.13081E-14
  1407    0.72151E+03   -0.63634E+02    0.92377E-09   -0.63634E+02    0.22370E+02   -0.18624E-09    0.92377E-09   -0.18624E-09    0.13041E-14
  1408    0.72344E+03   -0.63665E+02    0.94563E-09   -0.63665E+02    0.22172E+02   -0.18499E-09    0.94563E-09   -0.18499E-09    0.13002E-14
  1409    0.72519E+03   -0.63681E+02    0.96821E-09   -0.63681E+02    0.21975E+02   -0.18372E-09    0.96821E-09   -0.18372E-09    0.12962E-14
  1410    0.72706E+03   -0.63684E+02    0.99145E-09   -0.63684E+02    0.21776E+02   -0.18245E-09    0.99145E-09   -0.18245E-09    0.12923E-14
  1411    0.72889E+03   -0.63671E+02    0.10153E-08   -0.63671E+02    0.21577E+02   -0.18116E-09    0.10153E-08   -0.18116E-09    0.12884E-14
  1412    0.73068E+03   -0.63644E+02    0.10397E-08   -0.63644E+02    0.21378E+02   -0.17987E-09    0.10397E-08   -0.17987E-09    0.12845E-14
  1413    0.73237E+03   -0.63603E+02    0.10646E-08   -0.63603E+02    0.21178E+02   -0.17856E-09    0.10646E-08   -0.17856E-09    0.12807E-14
  1414    0.73417E+03   -0.63547E+02    0.10899E-08   -0.63547E+02    0.20978E+02   -0.17724E-09    0.10899E-08   -0.17724E-09    0.12768E-14
  1415    0.73593E+03   -0.63478E+02    0.11156E-08   -0.63478E+02    0.20778E+02   -0.17591E-09    0.11156E-08   -0.17591E-09    0.12730E-14
  1416    0.73773E+03   -0.63395E+02    0.11416E-08   -0.63395E+02    0.20578E+02   -0.17456E-09    0.11416E-08   -0.17456E-09    0.12691E-14
  1417    0.73942E+03   -0.63299E+02    0.11679E-08   -0.63299E+02    0.20376E+02   -0.17320E-09    0.11679E-08   -0.17320E-09    0.12653E-14
  1418    0.74114E+03   -0.63187E+02    0.11944E-08   -0.63187E+02    0.20175E+02   -0.17183E-09    0.11944E-08   -0.17183E-09    0.12615E-14
  1419    0.74283E+03   -0.63062E+02    0.12210E-08   -0.63062E+02    0.19975E+02   -0.17043E-09    0.12210E-08   -0.17043E-09    0.12577E-14
  1420    0.74455E+03   -0.62924E+02    0.12478E-08   -0.62924E+02    0.19775E+02   -0.16903E-09    0.12478E-08   -0.16903E-09    0.12539E-14
  1421    0.74623E+03   -0.62772E+02    0.12745E-08   -0.62772E+02    0.19574E+02   -0.16760E-09    0.12745E-08   -0.16760E-09    0.12502E-14
  1422    0.74794E+03   -0.62606E+02    0.13013E-08   -0.62606E+02    0.19375E+02   -0.16616E-09    0.13013E-08   -0.16616E-09    0.12464E-14
  1423    0.74954E+03   -0.62427E+02    0.13279E-08   -0.62427E+02    0.19175E+02   -0.16470E-09    0.13279E-08   -0.16470E-09    0.12427E-14
  1424    0.75124E+03   -0.62235E+02    0.13545E-08   -0.62235E+02    0.18977E+02   -0.16322E-09    0.13545E-08   -0.16322E-09    0.12390E-14
  1425    0.75282E+03   -0.62029E+02    0.13808E-08   -0.62029E+02    0.18778E+02   -0.16172E-09    0.13808E-08   -0.16172E-09    0.12353E-14
  1426    0.75436E+03   -0.61810E+02    0.14069E-08   -0.61810E+02    0.18581E+02   -0.16020E-09    0.14069E-08   -0.16020E-09    0.12316E-14
  1427    0.75601E+03   -0.61578E+02    0.14327E-08   -0.61578E+02    0.18384E+02   -0.15866E-09    0.14327E-08   -0.15866E-09    0.12279E-14
  1428    0.75754E+03   -0.61334E+02    0.14581E-08   -0.61334E+02    0.18187E+02   -0.15710E-09    0.14581E-08   -0.15710E-09    0.12242E-14
  1429    0.75902E+03   -0.61075E+02    0.14831E-08   -0.61075E+02    0.17992E+02   -0.15551E-09    0.14831E-08   -0.15551E-09    0.12206E-14
  1430    0.76052E+03   -0.60805E+02    0.15076E-08   -0.60805E+02    0.17798E+02   -0.15390E-09    0.15076E-08   -0.15390E-09    0.12169E-14
  1431    0.76198E+03   -0.60521E+02    0.15316E-08   -0.60521E+02    0.17604E+02   -0.15227E-09    0.15316E-08   -0.15227E-09    0.12133E-14
  1432    0.76340E+03   -0.60225E+02    0.15550E-08   -0.60225E+02    0.17411E+02   -0.15061E-09    0.15550E-08   -0.15061E-09    0.12096E-14
  1433    0.76491E+03   -0.59916E+02    0.15777E-08   -0.59916E+02    0.17220E+02   -0.14893E-09    0.15777E-08   -0.14893E-09    0.12060E-14
  1434    0.76630E+03   -0.59595E+02    0.15997E-08   -0.59595E+02    0.17030E+02   -0.14722E-09    0.15997E-08   -0.14722E-09    0.12024E-14
  1435    0.76764E+03   -0.59262E+02    0.16210E-08   -0.59262E+02    0.16840E+02   -0.14549E-09    0.16210E-08   -0.14549E-09    0.11989E-14
  1436    0.76900E+03   -0.58918E+02    0.16414E-08   -0.58918E+02    0.16652E+02   -0.14373E-09    0.16414E-08   -0.14373E-09    0.11953E-14
  1437    0.77024E+03   -0.58560E+02    0.16610E-08   -0.58560E+02    0.16466E+02   -0.14193E-09    0.16610E-08   -0.14193E-09    0.11917E-14
  1438    0.77150E+03   -0.58192E+02    0.16797E-08   -0.58192E+02    0.16280E+02   -0.14011E-09    0.16797E-08   -0.14011E-09    0.11882E-14
  1439    0.77271E+03   -0.57810E+02    0.16973E-08   -0.57810E+02    0.16096E+02   -0.13826E-09    0.16973E-08   -0.13826E-09    0.11847E-14
  1440    0.77393E+03   -0.57417E+02    0.17139E-08   -0.57417E+02    0.15913E+02   -0.13639E-09    0.17139E-08   -0.13639E-09    0.11811E-14
  1441    0.77511E+03   -0.57014E+02    0.17294E-08   -0.57014E+02    0.15732E+02   -0.13447E-09    0.17294E-08   -0.13447E-09    0.11776E-14
  1442    0.77623E+03   -0.56598E+02    0.17437E-08   -0.56598E+02    0.15552E+02   -0.13253E-09    0.17437E-08   -0.13253E-09    0.11741E-14
  1443    0.77729E+03   -0.56170E+02    0.17568E-08   -0.56170E+02    0.15375E+02   -0.13056E-09    0.17568E-08   -0.13056E-09    0.11706E-14
  1444    0.77838E+03   -0.55732E+02    0.17686E-08   -0.55732E+02    0.15199E+02   -0.12855E-09    0.17686E-08   -0.12855E-09    0.11672E-14
  1445    0.77933E+03   -0.55283E+02    0.17791E-08   -0.55283E+02    0.15025E+02   -0.12651E-09    0.17791E-08   -0.12651E-09    0.11637E-14
  1446    0.78037E+03   -0.54822E+02    0.17882E-08   -0.54822E+02    0.14851E+02   -0.12443E-09    0.17882E-08   -0.12443E-09    0.11603E-14
  1447    0.78121E+03   -0.54349E+02    0.17959E-08   -0.54349E+02    0.14681E+02   -0.12232E-09    0.17959E-08   -0.12232E-09    0.11568E-14
  1448    0.78214E+03   -0.53867E+02    0.18020E-08   -0.53867E+02    0.14512E+02   -0.12018E-09    0.18020E-08   -0.12018E-09    0.11534E-14
  1449    0.78300E+03   -0.53373E+02    0.18066E-08   -0.53373E+02    0.14344E+02   -0.11800E-09    0.18066E-08   -0.11800E-09    0.11500E-14
  1450    0.78381E+03   -0.52869E+02    0.18096E-08   -0.52869E+02    0.14179E+02   -0.11578E-09    0.18096E-08   -0.11578E-09    0.11466E-14
  1451    0.78463E+03   -0.52355E+02    0.18109E-08   -0.52355E+02    0.14016E+02   -0.11352E-09    0.18109E-08   -0.11352E-09    0.11432E-14
  1452    0.78532E+03   -0.51832E+02    0.18105E-08   -0.51832E+02    0.13854E+02   -0.11123E-09    0.18105E-08   -0.11123E-09    0.11398E-14
  1453    0.78602E+03   -0.51298E+02    0.18086E-08   -0.51298E+02    0.13695E+02   -0.10890E-09    0.18086E-08   -0.10890E-09    0.11365E-14
  1454    0.78672E+03   -0.50753E+02    0.18051E-08   -0.50753E+02    0.13538E+02   -0.10654E-09    0.18051E-08   -0.10654E-09    0.11331E-14
  1455    0.78737E+03   -0.50200E+02    0.18000E-08   -0.50200E+02    0.13382E+02   -0.10415E-09    0.18000E-08   -0.10415E-09    0.11298E-14
  1456    0.78795E+03   -0.49639E+02    0.17934E-08   -0.49639E+02    0.13230E+02   -0.10173E-09    0.17934E-08   -0.10173E-09    0.11264E-14
  1457    0.78839E+03   -0.49069E+02    0.17854E-08   -0.49069E+02    0.13078E+02   -0.99281E-10    0.17854E-08   -0.99281E-10    0.11231E-14
  1458    0.78891E+03   -0.48489E+02    0.17759E-08   -0.48489E+02    0.12930E+02   -0.96808E-10    0.17759E-08   -0.96808E-10    0.11198E-14
  1459    0.78937E+03   -0.47901E+02    0.17650E-08   -0.47901E+02    0.12784E+02   -0.94312E-10    0.17650E-08   -0.94312E-10    0.11165E-14
  1460    0.78975E+03   -0.47306E+02    0.17527E-08   -0.47306E+02    0.12641E+02   -0.91794E-10    0.17527E-08   -0.91794E-10    0.11132E-14
  1461    0.79015E+03   -0.46704E+02    0.17391E-08   -0.46704E+02    0.12499E+02   -0.89255E-10    0.17391E-08   -0.89255E-10    0.11099E-14
  1462    0.79047E+03   -0.46095E+02    0.17241E-08   -0.46095E+02    0.12360E+02   -0.86698E-10    0.17241E-08   -0.86698E-10    0.11067E-14
  1463    0.79065E+03   -0.45478E+02    0.17079E-08   -0.45478E+02    0.12224E+02   -0.84125E-10    0.17079E-08   -0.84125E-10    0.11034E-14
  1464    0.79090E+03   -0.44854E+02    0.16905E-08   -0.44854E+02    0.12090E+02   -0.81536E-10    0.16905E-08   -0.81536E-10    0.11002E-14
  1465    0.79101E+03   -0.44224E+02    0.16718E-08   -0.44224E+02    0.11959E+02   -0.78935E-10    0.16718E-08   -0.78935E-10    0.10969E-14
  1466    0.79119E+03   -0.43588E+02    0.16520E-08   -0.43588E+02    0.11830E+02   -0.76322E-10    0.16520E-08   -0.76322E-10    0.10937E-14
  1467    0.79123E+03   -0.42947E+02    0.16310E-08   -0.42947E+02    0.11705E+02   -0.73699E-10    0.16310E-08   -0.73699E-10    0.10905E-14
  1468    0.79127E+03   -0.42300E+02    0.16089E-08   -0.42300E+02    0.11582E+02   -0.71068E-10    0.16089E-08   -0.71068E-10    0.10873E-14
  1469    0.79130E+03   -0.41647E+02    0.15858E-08   -0.41647E+02    0.11461E+02   -0.68432E-10    0.15858E-08   -0.68432E-10    0.10841E-14
  1470    0.79111E+03   -0.40989E+02    0.15616E-08   -0.40989E+02    0.11343E+02   -0.65791E-10    0.15616E-08   -0.65791E-10    0.10810E-14
  1471    0.79106E+03   -0.40328E+02    0.15363E-08   -0.40328E+02    0.11229E+02   -0.63147E-10    0.15363E-08   -0.63147E-10    0.10778E-14
  1472    0.79094E+03   -0.39661E+02    0.15102E-08   -0.39661E+02    0.11118E+02   -0.60503E-10    0.15102E-08   -0.60503E-10    0.10746E-14
  1473    0.79074E+03   -0.38991E+02    0.14830E-08   -0.38991E+02    0.11009E+02   -0.57859E-10    0.14830E-08   -0.57859E-10    0.10715E-14
  1474    0.79039E+03   -0.38317E+02    0.14550E-08   -0.38317E+02    0.10903E+02   -0.55219E-10    0.14550E-08   -0.55219E-10    0.10684E-14
  1475    0.79010E+03   -0.37638E+02    0.14261E-08   -0.37638E+02    0.10800E+02   -0.52582E-10    0.14261E-08   -0.52582E-10    0.10652E-14
  1476    0.78973E+03   -0.36958E+02    0.13963E-08   -0.36958E+02    0.10700E+02   -0.49952E-10    0.13963E-08   -0.49952E-10    0.10621E-14
  1477    0.78936E+03   -0.36273E+02    0.13658E-08   -0.36273E+02    0.10603E+02   -0.47330E-10    0.13658E-08   -0.47330E-10    0.10590E-14
  1478    0.78890E+03   -0.35585E+02    0.13344E-08   -0.35585E+02    0.10509E+02   -0.44718E-10    0.13344E-08   -0.44718E-10    0.10559E-14
  1479    0.78843E+03   -0.34896E+02    0.13023E-08   -0.34896E+02    0.10418E+02   -0.42117E-10    0.13023E-08   -0.42117E-10    0.10529E-14
