#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1864    0.32801E+03   -0.40275E+01    0.62900E-09   -0.40275E+01    0.66418E+01   -0.29615E-10    0.62900E-09   -0.29615E-10    0.37346E-15
  1865    0.32673E+03   -0.38391E+01    0.66562E-09   -0.38391E+01    0.66804E+01   -0.30596E-10    0.66562E-09   -0.30596E-10    0.37252E-15
  1866    0.32546E+03   -0.36553E+01    0.70398E-09   -0.36553E+01    0.67199E+01   -0.31611E-10    0.70398E-09   -0.31611E-10    0.37158E-15
  1867    0.32416E+03   -0.34759E+01    0.74396E-09   -0.34759E+01    0.67609E+01   -0.32658E-10    0.74396E-09   -0.32658E-10    0.37064E-15
  1868    0.32286E+03   -0.33013E+01    0.78544E-09   -0.33013E+01    0.68027E+01   -0.33735E-10    0.78544E-09   -0.33735E-10    0.36971E-15
  1869    0.32156E+03   -0.31313E+01    0.82830E-09   -0.31313E+01    0.68452E+01   -0.34839E-10    0.82830E-09   -0.34839E-10    0.36878E-15
  1870    0.32026E+03   -0.29661E+01    0.87244E-09   -0.29661E+01    0.68893E+01   -0.35966E-10    0.87244E-09   -0.35966E-10    0.36785E-15
  1871    0.31894E+03   -0.28056E+01    0.91772E-09   -0.28056E+01    0.69350E+01   -0.37116E-10    0.91772E-09   -0.37116E-10    0.36693E-15
  1872    0.31763E+03   -0.26501E+01    0.96405E-09   -0.26501E+01    0.69807E+01   -0.38284E-10    0.96405E-09   -0.38284E-10    0.36601E-15
  1873    0.31630E+03   -0.24993E+01    0.10113E-08   -0.24993E+01    0.70279E+01   -0.39468E-10    0.10113E-08   -0.39468E-10    0.36509E-15
  1874    0.31498E+03   -0.23535E+01    0.10593E-08   -0.23535E+01    0.70751E+01   -0.40665E-10    0.10593E-08   -0.40665E-10    0.36417E-15
  1875    0.31365E+03   -0.22126E+01    0.11081E-08   -0.22126E+01    0.71239E+01   -0.41874E-10    0.11081E-08   -0.41874E-10    0.36326E-15
  1876    0.31231E+03   -0.20766E+01    0.11574E-08   -0.20766E+01    0.71734E+01   -0.43090E-10    0.11574E-08   -0.43090E-10    0.36235E-15
  1877    0.31098E+03   -0.19456E+01    0.12072E-08   -0.19456E+01    0.72237E+01   -0.44313E-10    0.12072E-08   -0.44313E-10    0.36144E-15
  1878    0.30963E+03   -0.18197E+01    0.12573E-08   -0.18197E+01    0.72740E+01   -0.45538E-10    0.12573E-08   -0.45538E-10    0.36053E-15
  1879    0.30829E+03   -0.16986E+01    0.13076E-08   -0.16986E+01    0.73251E+01   -0.46763E-10    0.13076E-08   -0.46763E-10    0.35963E-15
  1880    0.30695E+03   -0.15828E+01    0.13580E-08   -0.15828E+01    0.73769E+01   -0.47986E-10    0.13580E-08   -0.47986E-10    0.35873E-15
  1881    0.30560E+03   -0.14720E+01    0.14085E-08   -0.14720E+01    0.74296E+01   -0.49204E-10    0.14085E-08   -0.49204E-10    0.35783E-15
  1882    0.30425E+03   -0.13662E+01    0.14588E-08   -0.13662E+01    0.74837E+01   -0.50414E-10    0.14588E-08   -0.50414E-10    0.35693E-15
  1883    0.30290E+03   -0.12657E+01    0.15088E-08   -0.12657E+01    0.75370E+01   -0.51613E-10    0.15088E-08   -0.51613E-10    0.35604E-15
  1884    0.30156E+03   -0.11702E+01    0.15585E-08   -0.11702E+01    0.75927E+01   -0.52800E-10    0.15585E-08   -0.52800E-10    0.35515E-15
  1885    0.30021E+03   -0.10801E+01    0.16078E-08   -0.10801E+01    0.76475E+01   -0.53971E-10    0.16078E-08   -0.53971E-10    0.35426E-15
  1886    0.29885E+03   -0.99500E+00    0.16564E-08   -0.99500E+00    0.77039E+01   -0.55124E-10    0.16564E-08   -0.55124E-10    0.35338E-15
  1887    0.29750E+03   -0.91532E+00    0.17044E-08   -0.91532E+00    0.77603E+01   -0.56255E-10    0.17044E-08   -0.56255E-10    0.35249E-15
  1888    0.29616E+03   -0.84078E+00    0.17515E-08   -0.84078E+00    0.78166E+01   -0.57363E-10    0.17515E-08   -0.57363E-10    0.35161E-15
  1889    0.29480E+03   -0.77156E+00    0.17976E-08   -0.77156E+00    0.78737E+01   -0.58445E-10    0.17976E-08   -0.58445E-10    0.35073E-15
  1890    0.29346E+03   -0.70769E+00    0.18428E-08   -0.70769E+00    0.79316E+01   -0.59497E-10    0.18428E-08   -0.59497E-10    0.34986E-15
  1891    0.29212E+03   -0.64900E+00    0.18867E-08   -0.64900E+00    0.79901E+01   -0.60518E-10    0.18867E-08   -0.60518E-10    0.34898E-15
  1892    0.29077E+03   -0.59580E+00    0.19294E-08   -0.59580E+00    0.80487E+01   -0.61505E-10    0.19294E-08   -0.61505E-10    0.34811E-15
  1893    0.28942E+03   -0.54777E+00    0.19707E-08   -0.54777E+00    0.81079E+01   -0.62455E-10    0.19707E-08   -0.62455E-10    0.34725E-15
  1894    0.28808E+03   -0.50501E+00    0.20104E-08   -0.50501E+00    0.81672E+01   -0.63365E-10    0.20104E-08   -0.63365E-10    0.34638E-15
  1895    0.28674E+03   -0.46770E+00    0.20485E-08   -0.46770E+00    0.82272E+01   -0.64234E-10    0.20485E-08   -0.64234E-10    0.34552E-15
  1896    0.28540E+03   -0.43581E+00    0.20849E-08   -0.43581E+00    0.82879E+01   -0.65057E-10    0.20849E-08   -0.65057E-10    0.34465E-15
  1897    0.28408E+03   -0.40929E+00    0.21194E-08   -0.40929E+00    0.83478E+01   -0.65832E-10    0.21194E-08   -0.65832E-10    0.34380E-15
  1898    0.28274E+03   -0.38833E+00    0.21519E-08   -0.38833E+00    0.84084E+01   -0.66558E-10    0.21519E-08   -0.66558E-10    0.34294E-15
  1899    0.28142E+03   -0.37266E+00    0.21823E-08   -0.37266E+00    0.84698E+01   -0.67231E-10    0.21823E-08   -0.67231E-10    0.34209E-15
  1900    0.28009E+03   -0.36254E+00    0.22105E-08   -0.36254E+00    0.85304E+01   -0.67848E-10    0.22105E-08   -0.67848E-10    0.34123E-15
  1901    0.27876E+03   -0.35800E+00    0.22363E-08   -0.35800E+00    0.85916E+01   -0.68407E-10    0.22363E-08   -0.68407E-10    0.34039E-15
  1902    0.27745E+03   -0.35878E+00    0.22599E-08   -0.35878E+00    0.86528E+01   -0.68909E-10    0.22599E-08   -0.68909E-10    0.33954E-15
  1903    0.27614E+03   -0.36461E+00    0.22812E-08   -0.36461E+00    0.87139E+01   -0.69355E-10    0.22812E-08   -0.69355E-10    0.33869E-15
  1904    0.27484E+03   -0.37522E+00    0.23001E-08   -0.37522E+00    0.87764E+01   -0.69744E-10    0.23001E-08   -0.69744E-10    0.33785E-15
  1905    0.27353E+03   -0.39183E+00    0.23169E-08   -0.39183E+00    0.88380E+01   -0.70078E-10    0.23169E-08   -0.70078E-10    0.33701E-15
  1906    0.27223E+03   -0.41373E+00    0.23313E-08   -0.41373E+00    0.88994E+01   -0.70357E-10    0.23313E-08   -0.70357E-10    0.33617E-15
  1907    0.27094E+03   -0.43947E+00    0.23436E-08   -0.43947E+00    0.89621E+01   -0.70582E-10    0.23436E-08   -0.70582E-10    0.33534E-15
  1908    0.26965E+03   -0.47129E+00    0.23536E-08   -0.47129E+00    0.90239E+01   -0.70753E-10    0.23536E-08   -0.70753E-10    0.33451E-15
  1909    0.26837E+03   -0.50701E+00    0.23614E-08   -0.50701E+00    0.90854E+01   -0.70872E-10    0.23614E-08   -0.70872E-10    0.33368E-15
  1910    0.26709E+03   -0.54813E+00    0.23671E-08   -0.54813E+00    0.91481E+01   -0.70939E-10    0.23671E-08   -0.70939E-10    0.33285E-15
  1911    0.26583E+03   -0.59469E+00    0.23706E-08   -0.59469E+00    0.92097E+01   -0.70954E-10    0.23706E-08   -0.70954E-10    0.33202E-15
  1912    0.26457E+03   -0.64449E+00    0.23719E-08   -0.64449E+00    0.92711E+01   -0.70919E-10    0.23719E-08   -0.70919E-10    0.33120E-15
  1913    0.26333E+03   -0.69904E+00    0.23712E-08   -0.69904E+00    0.93320E+01   -0.70834E-10    0.23712E-08   -0.70834E-10    0.33038E-15
  1914    0.26209E+03   -0.75838E+00    0.23683E-08   -0.75838E+00    0.93926E+01   -0.70699E-10    0.23683E-08   -0.70699E-10    0.32956E-15
  1915    0.26086E+03   -0.82252E+00    0.23633E-08   -0.82252E+00    0.94536E+01   -0.70516E-10    0.23633E-08   -0.70516E-10    0.32874E-15
  1916    0.25963E+03   -0.89077E+00    0.23562E-08   -0.89077E+00    0.95140E+01   -0.70285E-10    0.23562E-08   -0.70285E-10    0.32793E-15
  1917    0.25842E+03   -0.96389E+00    0.23471E-08   -0.96389E+00    0.95733E+01   -0.70007E-10    0.23471E-08   -0.70007E-10    0.32712E-15
  1918    0.25721E+03   -0.10412E+01    0.23359E-08   -0.10412E+01    0.96336E+01   -0.69682E-10    0.23359E-08   -0.69682E-10    0.32631E-15
  1919    0.25602E+03   -0.11226E+01    0.23227E-08   -0.11226E+01    0.96926E+01   -0.69311E-10    0.23227E-08   -0.69311E-10    0.32550E-15
  1920    0.25484E+03   -0.12083E+01    0.23076E-08   -0.12083E+01    0.97511E+01   -0.68895E-10    0.23076E-08   -0.68895E-10    0.32469E-15
  1921    0.25366E+03   -0.12975E+01    0.22904E-08   -0.12975E+01    0.98098E+01   -0.68434E-10    0.22904E-08   -0.68434E-10    0.32389E-15
  1922    0.25250E+03   -0.13910E+01    0.22712E-08   -0.13910E+01    0.98671E+01   -0.67929E-10    0.22712E-08   -0.67929E-10    0.32309E-15
  1923    0.25134E+03   -0.14880E+01    0.22501E-08   -0.14880E+01    0.99245E+01   -0.67381E-10    0.22501E-08   -0.67381E-10    0.32229E-15
  1924    0.25019E+03   -0.15893E+01    0.22270E-08   -0.15893E+01    0.99813E+01   -0.66791E-10    0.22270E-08   -0.66791E-10    0.32149E-15
  1925    0.24907E+03   -0.16951E+01    0.22020E-08   -0.16951E+01    0.10037E+02   -0.66159E-10    0.22020E-08   -0.66159E-10    0.32070E-15
  1926    0.24794E+03   -0.18037E+01    0.21752E-08   -0.18037E+01    0.10093E+02   -0.65485E-10    0.21752E-08   -0.65485E-10    0.31991E-15
  1927    0.24682E+03   -0.19175E+01    0.21464E-08   -0.19175E+01    0.10148E+02   -0.64772E-10    0.21464E-08   -0.64772E-10    0.31912E-15
  1928    0.24574E+03   -0.20321E+01    0.21157E-08   -0.20321E+01    0.10203E+02   -0.64018E-10    0.21157E-08   -0.64018E-10    0.31833E-15
  1929    0.24465E+03   -0.21526E+01    0.20832E-08   -0.21526E+01    0.10257E+02   -0.63225E-10    0.20832E-08   -0.63225E-10    0.31755E-15
  1930    0.24358E+03   -0.22754E+01    0.20489E-08   -0.22754E+01    0.10310E+02   -0.62394E-10    0.20489E-08   -0.62394E-10    0.31676E-15
  1931    0.24252E+03   -0.24020E+01    0.20127E-08   -0.24020E+01    0.10361E+02   -0.61525E-10    0.20127E-08   -0.61525E-10    0.31598E-15
  1932    0.24148E+03   -0.25317E+01    0.19748E-08   -0.25317E+01    0.10414E+02   -0.60619E-10    0.19748E-08   -0.60619E-10    0.31520E-15
  1933    0.24045E+03   -0.26652E+01    0.19350E-08   -0.26652E+01    0.10464E+02   -0.59676E-10    0.19350E-08   -0.59676E-10    0.31443E-15
  1934    0.23943E+03   -0.28019E+01    0.18935E-08   -0.28019E+01    0.10515E+02   -0.58698E-10    0.18935E-08   -0.58698E-10    0.31365E-15
  1935    0.23842E+03   -0.29418E+01    0.18502E-08   -0.29418E+01    0.10563E+02   -0.57684E-10    0.18502E-08   -0.57684E-10    0.31288E-15
  1936    0.23743E+03   -0.30849E+01    0.18052E-08   -0.30849E+01    0.10612E+02   -0.56637E-10    0.18052E-08   -0.56637E-10    0.31211E-15
  1937    0.23645E+03   -0.32304E+01    0.17585E-08   -0.32304E+01    0.10658E+02   -0.55555E-10    0.17585E-08   -0.55555E-10    0.31134E-15
  1938    0.23549E+03   -0.33793E+01    0.17101E-08   -0.33793E+01    0.10706E+02   -0.54441E-10    0.17101E-08   -0.54441E-10    0.31057E-15
  1939    0.23454E+03   -0.35314E+01    0.16600E-08   -0.35314E+01    0.10751E+02   -0.53294E-10    0.16600E-08   -0.53294E-10    0.30981E-15
  1940    0.23360E+03   -0.36869E+01    0.16082E-08   -0.36869E+01    0.10796E+02   -0.52115E-10    0.16082E-08   -0.52115E-10    0.30905E-15
  1941    0.23269E+03   -0.38442E+01    0.15548E-08   -0.38442E+01    0.10840E+02   -0.50906E-10    0.15548E-08   -0.50906E-10    0.30829E-15
  1942    0.23178E+03   -0.40049E+01    0.14997E-08   -0.40049E+01    0.10883E+02   -0.49666E-10    0.14997E-08   -0.49666E-10    0.30753E-15
  1943    0.23089E+03   -0.41690E+01    0.14431E-08   -0.41690E+01    0.10925E+02   -0.48397E-10    0.14431E-08   -0.48397E-10    0.30678E-15
  1944    0.23002E+03   -0.43351E+01    0.13848E-08   -0.43351E+01    0.10965E+02   -0.47099E-10    0.13848E-08   -0.47099E-10    0.30602E-15
  1945    0.22915E+03   -0.45031E+01    0.13250E-08   -0.45031E+01    0.11006E+02   -0.45772E-10    0.13250E-08   -0.45772E-10    0.30527E-15
  1946    0.22831E+03   -0.46755E+01    0.12635E-08   -0.46755E+01    0.11045E+02   -0.44418E-10    0.12635E-08   -0.44418E-10    0.30452E-15
  1947    0.22746E+03   -0.48491E+01    0.12006E-08   -0.48491E+01    0.11083E+02   -0.43037E-10    0.12006E-08   -0.43037E-10    0.30377E-15
  1948    0.22666E+03   -0.50262E+01    0.11361E-08   -0.50262E+01    0.11120E+02   -0.41629E-10    0.11361E-08   -0.41629E-10    0.30303E-15
  1949    0.22585E+03   -0.52048E+01    0.10701E-08   -0.52048E+01    0.11155E+02   -0.40196E-10    0.10701E-08   -0.40196E-10    0.30229E-15
  1950    0.22507E+03   -0.53869E+01    0.10026E-08   -0.53869E+01    0.11190E+02   -0.38739E-10    0.10026E-08   -0.38739E-10    0.30154E-15
  1951    0.22431E+03   -0.55705E+01    0.93361E-09   -0.55705E+01    0.11225E+02   -0.37257E-10    0.93361E-09   -0.37257E-10    0.30080E-15
  1952    0.22355E+03   -0.57569E+01    0.86329E-09   -0.57569E+01    0.11256E+02   -0.35755E-10    0.86329E-09   -0.35755E-10    0.30007E-15
  1953    0.22282E+03   -0.59454E+01    0.79173E-09   -0.59454E+01    0.11288E+02   -0.34234E-10    0.79173E-09   -0.34234E-10    0.29933E-15
  1954    0.22210E+03   -0.61358E+01    0.71906E-09   -0.61358E+01    0.11318E+02   -0.32699E-10    0.71906E-09   -0.32699E-10    0.29860E-15
  1955    0.22140E+03   -0.63289E+01    0.64540E-09   -0.63289E+01    0.11348E+02   -0.31152E-10    0.64540E-09   -0.31152E-10    0.29787E-15
  1956    0.22071E+03   -0.65231E+01    0.57086E-09   -0.65231E+01    0.11376E+02   -0.29596E-10    0.57086E-09   -0.29596E-10    0.29714E-15
  1957    0.22006E+03   -0.67191E+01    0.49557E-09   -0.67191E+01    0.11403E+02   -0.28035E-10    0.49557E-09   -0.28035E-10    0.29641E-15
  1958    0.21938E+03   -0.69168E+01    0.41965E-09   -0.69168E+01    0.11429E+02   -0.26472E-10    0.41965E-09   -0.26472E-10    0.29569E-15
  1959    0.21874E+03   -0.71162E+01    0.34322E-09   -0.71162E+01    0.11453E+02   -0.24909E-10    0.34322E-09   -0.24909E-10    0.29496E-15
  1960    0.21811E+03   -0.73172E+01    0.26640E-09   -0.73172E+01    0.11477E+02   -0.23351E-10    0.26640E-09   -0.23351E-10    0.29424E-15
  1961    0.21751E+03   -0.75190E+01    0.18932E-09   -0.75190E+01    0.11499E+02   -0.21800E-10    0.18932E-09   -0.21800E-10    0.29352E-15
  1962    0.21691E+03   -0.77215E+01    0.11209E-09   -0.77215E+01    0.11521E+02   -0.20259E-10    0.11209E-09   -0.20259E-10    0.29281E-15
  1963    0.21633E+03   -0.79247E+01    0.34844E-10   -0.79247E+01    0.11541E+02   -0.18731E-10    0.34844E-10   -0.18731E-10    0.29209E-15
  1964    0.21577E+03   -0.81293E+01   -0.42309E-10   -0.81293E+01    0.11560E+02   -0.17220E-10   -0.42309E-10   -0.17220E-10    0.29138E-15
  1965    0.21522E+03   -0.83344E+01   -0.11924E-09   -0.83344E+01    0.11578E+02   -0.15728E-10   -0.11924E-09   -0.15728E-10    0.29067E-15
  1966    0.21469E+03   -0.85408E+01   -0.19584E-09   -0.85408E+01    0.11593E+02   -0.14259E-10   -0.19584E-09   -0.14259E-10    0.28996E-15
  1967    0.21418E+03   -0.87476E+01   -0.27197E-09   -0.87476E+01    0.11608E+02   -0.12816E-10   -0.27197E-09   -0.12816E-10    0.28925E-15
  1968    0.21367E+03   -0.89548E+01   -0.34752E-09   -0.89548E+01    0.11622E+02   -0.11403E-10   -0.34752E-09   -0.11403E-10    0.28854E-15
  1969    0.21319E+03   -0.91622E+01   -0.42237E-09   -0.91622E+01    0.11635E+02   -0.10021E-10   -0.42237E-09   -0.10021E-10    0.28784E-15
  1970    0.21271E+03   -0.93699E+01   -0.49639E-09   -0.93699E+01    0.11648E+02   -0.86744E-11   -0.49639E-09   -0.86744E-11    0.28714E-15
  1971    0.21225E+03   -0.95778E+01   -0.56946E-09   -0.95778E+01    0.11658E+02   -0.73664E-11   -0.56946E-09   -0.73664E-11    0.28644E-15
  1972    0.21181E+03   -0.97851E+01   -0.64147E-09   -0.97851E+01    0.11666E+02   -0.60999E-11   -0.64147E-09   -0.60999E-11    0.28574E-15
  1973    0.21138E+03   -0.99932E+01   -0.71228E-09   -0.99932E+01    0.11675E+02   -0.48781E-11   -0.71228E-09   -0.48781E-11    0.28504E-15
  1974    0.21098E+03   -0.10201E+02   -0.78179E-09   -0.10201E+02    0.11681E+02   -0.37041E-11   -0.78179E-09   -0.37041E-11    0.28435E-15
  1975    0.21057E+03   -0.10409E+02   -0.84986E-09   -0.10409E+02    0.11687E+02   -0.25811E-11   -0.84986E-09   -0.25811E-11    0.28366E-15
  1976    0.21019E+03   -0.10616E+02   -0.91639E-09   -0.10616E+02    0.11691E+02   -0.15121E-11   -0.91639E-09   -0.15121E-11    0.28297E-15
  1977    0.20982E+03   -0.10823E+02   -0.98123E-09   -0.10823E+02    0.11694E+02   -0.50028E-12   -0.98123E-09   -0.50028E-12    0.28228E-15
  1978    0.20947E+03   -0.11029E+02   -0.10443E-08   -0.11029E+02    0.11696E+02    0.45119E-12   -0.10443E-08    0.45119E-12    0.28159E-15
  1979    0.20913E+03   -0.11235E+02   -0.11054E-08   -0.11235E+02    0.11696E+02    0.13392E-11   -0.11054E-08    0.13392E-11    0.28091E-15
  1980    0.20881E+03   -0.11440E+02   -0.11645E-08   -0.11440E+02    0.11695E+02    0.21606E-11   -0.11645E-08    0.21606E-11    0.28022E-15
  1981    0.20849E+03   -0.11644E+02   -0.12215E-08   -0.11644E+02    0.11693E+02    0.29123E-11   -0.12215E-08    0.29123E-11    0.27954E-15
  1982    0.20819E+03   -0.11848E+02   -0.12761E-08   -0.11848E+02    0.11690E+02    0.35911E-11   -0.12761E-08    0.35911E-11    0.27886E-15
  1983    0.20791E+03   -0.12051E+02   -0.13284E-08   -0.12051E+02    0.11685E+02    0.41940E-11   -0.13284E-08    0.41940E-11    0.27819E-15
  1984    0.20765E+03   -0.12253E+02   -0.13781E-08   -0.12253E+02    0.11680E+02    0.47177E-11   -0.13781E-08    0.47177E-11    0.27751E-15
  1985    0.20740E+03   -0.12454E+02   -0.14252E-08   -0.12454E+02    0.11672E+02    0.51592E-11   -0.14252E-08    0.51592E-11    0.27684E-15
  1986    0.20716E+03   -0.12653E+02   -0.14695E-08   -0.12653E+02    0.11663E+02    0.55154E-11   -0.14695E-08    0.55154E-11    0.27616E-15
  1987    0.20692E+03   -0.12852E+02   -0.15109E-08   -0.12852E+02    0.11654E+02    0.57830E-11   -0.15109E-08    0.57830E-11    0.27549E-15
  1988    0.20671E+03   -0.13049E+02   -0.15494E-08   -0.13049E+02    0.11643E+02    0.59590E-11   -0.15494E-08    0.59590E-11    0.27483E-15
  1989    0.20652E+03   -0.13243E+02   -0.15847E-08   -0.13243E+02    0.11632E+02    0.60402E-11   -0.15847E-08    0.60402E-11    0.27416E-15
  1990    0.20634E+03   -0.13439E+02   -0.16167E-08   -0.13439E+02    0.11619E+02    0.60235E-11   -0.16167E-08    0.60235E-11    0.27349E-15
  1991    0.20616E+03   -0.13631E+02   -0.16454E-08   -0.13631E+02    0.11603E+02    0.59058E-11   -0.16454E-08    0.59058E-11    0.27283E-15
  1992    0.20599E+03   -0.13823E+02   -0.16706E-08   -0.13823E+02    0.11587E+02    0.56840E-11   -0.16706E-08    0.56840E-11    0.27217E-15
  1993    0.20585E+03   -0.14012E+02   -0.16921E-08   -0.14012E+02    0.11571E+02    0.53548E-11   -0.16921E-08    0.53548E-11    0.27151E-15
  1994    0.20571E+03   -0.14200E+02   -0.17100E-08   -0.14200E+02    0.11552E+02    0.49153E-11   -0.17100E-08    0.49153E-11    0.27085E-15
  1995    0.20560E+03   -0.14387E+02   -0.17240E-08   -0.14387E+02    0.11532E+02    0.43622E-11   -0.17240E-08    0.43622E-11    0.27020E-15
  1996    0.20549E+03   -0.14572E+02   -0.17339E-08   -0.14572E+02    0.11511E+02    0.36924E-11   -0.17339E-08    0.36924E-11    0.26954E-15
  1997    0.20540E+03   -0.14754E+02   -0.17398E-08   -0.14754E+02    0.11488E+02    0.29028E-11   -0.17398E-08    0.29028E-11    0.26889E-15
  1998    0.20532E+03   -0.14935E+02   -0.17415E-08   -0.14935E+02    0.11465E+02    0.19902E-11   -0.17415E-08    0.19902E-11    0.26824E-15
  1999    0.20526E+03   -0.15115E+02   -0.17389E-08   -0.15115E+02    0.11440E+02    0.95162E-12   -0.17389E-08    0.95162E-12    0.26759E-15
  2000    0.20520E+03   -0.15291E+02   -0.17317E-08   -0.15291E+02    0.11414E+02   -0.21619E-12   -0.17317E-08   -0.21619E-12    0.26694E-15
  2001    0.20516E+03   -0.15466E+02   -0.17201E-08   -0.15466E+02    0.11387E+02   -0.15146E-11   -0.17201E-08   -0.15146E-11    0.26630E-15
  2002    0.20513E+03   -0.15639E+02   -0.17040E-08   -0.15639E+02    0.11358E+02   -0.29383E-11   -0.17040E-08   -0.29383E-11    0.26565E-15
  2003    0.20512E+03   -0.15810E+02   -0.16837E-08   -0.15810E+02    0.11328E+02   -0.44801E-11   -0.16837E-08   -0.44801E-11    0.26501E-15
  2004    0.20512E+03   -0.15978E+02   -0.16594E-08   -0.15978E+02    0.11298E+02   -0.61329E-11   -0.16594E-08   -0.61329E-11    0.26437E-15
  2005    0.20512E+03   -0.16144E+02   -0.16313E-08   -0.16144E+02    0.11265E+02   -0.78896E-11   -0.16313E-08   -0.78896E-11    0.26373E-15
  2006    0.20515E+03   -0.16309E+02   -0.15996E-08   -0.16309E+02    0.11232E+02   -0.97431E-11   -0.15996E-08   -0.97431E-11    0.26310E-15
  2007    0.20517E+03   -0.16469E+02   -0.15644E-08   -0.16469E+02    0.11197E+02   -0.11686E-10   -0.15644E-08   -0.11686E-10    0.26246E-15
  2008    0.20522E+03   -0.16629E+02   -0.15259E-08   -0.16629E+02    0.11161E+02   -0.13712E-10   -0.15259E-08   -0.13712E-10    0.26183E-15
  2009    0.20527E+03   -0.16784E+02   -0.14844E-08   -0.16784E+02    0.11125E+02   -0.15813E-10   -0.14844E-08   -0.15813E-10    0.26120E-15
  2010    0.20532E+03   -0.16938E+02   -0.14400E-08   -0.16938E+02    0.11087E+02   -0.17983E-10   -0.14400E-08   -0.17983E-10    0.26057E-15
  2011    0.20540E+03   -0.17089E+02   -0.13928E-08   -0.17089E+02    0.11048E+02   -0.20214E-10   -0.13928E-08   -0.20214E-10    0.25994E-15
  2012    0.20548E+03   -0.17238E+02   -0.13432E-08   -0.17238E+02    0.11008E+02   -0.22499E-10   -0.13432E-08   -0.22499E-10    0.25931E-15
  2013    0.20556E+03   -0.17384E+02   -0.12913E-08   -0.17384E+02    0.10966E+02   -0.24831E-10   -0.12913E-08   -0.24831E-10    0.25868E-15
  2014    0.20566E+03   -0.17525E+02   -0.12372E-08   -0.17525E+02    0.10925E+02   -0.27204E-10   -0.12372E-08   -0.27204E-10    0.25806E-15
  2015    0.20577E+03   -0.17666E+02   -0.11812E-08   -0.17666E+02    0.10882E+02   -0.29609E-10   -0.11812E-08   -0.29609E-10    0.25744E-15
  2016    0.20590E+03   -0.17803E+02   -0.11234E-08   -0.17803E+02    0.10838E+02   -0.32039E-10   -0.11234E-08   -0.32039E-10    0.25682E-15
  2017    0.20601E+03   -0.17937E+02   -0.10641E-08   -0.17937E+02    0.10794E+02   -0.34489E-10   -0.10641E-08   -0.34489E-10    0.25620E-15
  2018    0.20614E+03   -0.18068E+02   -0.10034E-08   -0.18068E+02    0.10748E+02   -0.36950E-10   -0.10034E-08   -0.36950E-10    0.25558E-15
  2019    0.20628E+03   -0.18194E+02   -0.94156E-09   -0.18194E+02    0.10701E+02   -0.39415E-10   -0.94156E-09   -0.39415E-10    0.25497E-15
  2020    0.20643E+03   -0.18320E+02   -0.87869E-09   -0.18320E+02    0.10654E+02   -0.41878E-10   -0.87869E-09   -0.41878E-10    0.25436E-15
  2021    0.20658E+03   -0.18441E+02   -0.81501E-09   -0.18441E+02    0.10606E+02   -0.44331E-10   -0.81501E-09   -0.44331E-10    0.25374E-15
  2022    0.20674E+03   -0.18559E+02   -0.75073E-09   -0.18559E+02    0.10557E+02   -0.46767E-10   -0.75073E-09   -0.46767E-10    0.25313E-15
  2023    0.20690E+03   -0.18674E+02   -0.68601E-09   -0.18674E+02    0.10507E+02   -0.49179E-10   -0.68601E-09   -0.49179E-10    0.25252E-15
  2024    0.20707E+03   -0.18786E+02   -0.62105E-09   -0.18786E+02    0.10456E+02   -0.51560E-10   -0.62105E-09   -0.51560E-10    0.25192E-15
  2025    0.20724E+03   -0.18894E+02   -0.55605E-09   -0.18894E+02    0.10405E+02   -0.53903E-10   -0.55605E-09   -0.53903E-10    0.25131E-15
  2026    0.20742E+03   -0.19000E+02   -0.49119E-09   -0.19000E+02    0.10353E+02   -0.56200E-10   -0.49119E-09   -0.56200E-10    0.25071E-15
  2027    0.20761E+03   -0.19101E+02   -0.42665E-09   -0.19101E+02    0.10300E+02   -0.58445E-10   -0.42665E-09   -0.58445E-10    0.25011E-15
  2028    0.20780E+03   -0.19199E+02   -0.36263E-09   -0.19199E+02    0.10246E+02   -0.60631E-10   -0.36263E-09   -0.60631E-10    0.24951E-15
  2029    0.20800E+03   -0.19294E+02   -0.29932E-09   -0.19294E+02    0.10192E+02   -0.62750E-10   -0.29932E-09   -0.62750E-10    0.24891E-15
  2030    0.20819E+03   -0.19385E+02   -0.23690E-09   -0.19385E+02    0.10137E+02   -0.64795E-10   -0.23690E-09   -0.64795E-10    0.24831E-15
  2031    0.20839E+03   -0.19473E+02   -0.17557E-09   -0.19473E+02    0.10081E+02   -0.66759E-10   -0.17557E-09   -0.66759E-10    0.24771E-15
  2032    0.20860E+03   -0.19557E+02   -0.11552E-09   -0.19557E+02    0.10025E+02   -0.68636E-10   -0.11552E-09   -0.68636E-10    0.24712E-15
  2033    0.20881E+03   -0.19638E+02   -0.56921E-10   -0.19638E+02    0.99678E+01   -0.70417E-10   -0.56921E-10   -0.70417E-10    0.24653E-15
  2034    0.20904E+03   -0.19714E+02    0.22560E-13   -0.19714E+02    0.99104E+01   -0.72096E-10    0.22560E-13   -0.72096E-10    0.24594E-15
  2035    0.20925E+03   -0.19787E+02    0.55125E-10   -0.19787E+02    0.98522E+01   -0.73666E-10    0.55125E-10   -0.73666E-10    0.24535E-15
  2036    0.20947E+03   -0.19857E+02    0.10820E-09   -0.19857E+02    0.97935E+01   -0.75120E-10    0.10820E-09   -0.75120E-10    0.24476E-15
