#    L    TT             EE             TE             PP             TP          
  1653    0.36389E+03    0.21249E+02   -0.83313E+01    0.82265E+05   -0.13314E+02
  1654    0.36273E+03    0.21254E+02   -0.87865E+01    0.82141E+05   -0.13392E+02
  1655    0.36160E+03    0.21256E+02   -0.92395E+01    0.82018E+05   -0.13419E+02
  1656    0.36051E+03    0.21256E+02   -0.96939E+01    0.81895E+05   -0.13395E+02
  1657    0.35945E+03    0.21253E+02   -0.10148E+02    0.81772E+05   -0.13324E+02
  1658    0.35844E+03    0.21247E+02   -0.10603E+02    0.81649E+05   -0.13208E+02
  1659    0.35746E+03    0.21238E+02   -0.11056E+02    0.81527E+05   -0.13047E+02
  1660    0.35651E+03    0.21228E+02   -0.11509E+02    0.81405E+05   -0.12845E+02
  1661    0.35560E+03    0.21215E+02   -0.11962E+02    0.81283E+05   -0.12603E+02
  1662    0.35472E+03    0.21200E+02   -0.12413E+02    0.81161E+05   -0.12323E+02
  1663    0.35388E+03    0.21182E+02   -0.12863E+02    0.81039E+05   -0.12007E+02
  1664    0.35307E+03    0.21161E+02   -0.13311E+02    0.80918E+05   -0.11657E+02
  1665    0.35230E+03    0.21138E+02   -0.13758E+02    0.80797E+05   -0.11275E+02
  1666    0.35156E+03    0.21113E+02   -0.14204E+02    0.80676E+05   -0.10864E+02
  1667    0.35085E+03    0.21086E+02   -0.14646E+02    0.80555E+05   -0.10424E+02
  1668    0.35018E+03    0.21056E+02   -0.15088E+02    0.80435E+05   -0.99583E+01
  1669    0.34954E+03    0.21024E+02   -0.15526E+02    0.80314E+05   -0.94686E+01
  1670    0.34893E+03    0.20990E+02   -0.15961E+02    0.80194E+05   -0.89568E+01
  1671    0.34836E+03    0.20952E+02   -0.16395E+02    0.80074E+05   -0.84249E+01
  1672    0.34782E+03    0.20913E+02   -0.16825E+02    0.79955E+05   -0.78749E+01
  1673    0.34730E+03    0.20871E+02   -0.17252E+02    0.79835E+05   -0.73087E+01
  1674    0.34683E+03    0.20828E+02   -0.17676E+02    0.79716E+05   -0.67283E+01
  1675    0.34637E+03    0.20782E+02   -0.18097E+02    0.79597E+05   -0.61357E+01
  1676    0.34595E+03    0.20732E+02   -0.18513E+02    0.79478E+05   -0.55329E+01
  1677    0.34556E+03    0.20682E+02   -0.18927E+02    0.79359E+05   -0.49217E+01
  1678    0.34519E+03    0.20629E+02   -0.19336E+02    0.79241E+05   -0.43043E+01
  1679    0.34486E+03    0.20574E+02   -0.19742E+02    0.79122E+05   -0.36826E+01
  1680    0.34455E+03    0.20517E+02   -0.20142E+02    0.79004E+05   -0.30585E+01
  1681    0.34428E+03    0.20456E+02   -0.20539E+02    0.78886E+05   -0.24340E+01
  1682    0.34403E+03    0.20395E+02   -0.20932E+02    0.78769E+05   -0.18111E+01
  1683    0.34381E+03    0.20332E+02   -0.21320E+02    0.78651E+05   -0.11918E+01
  1684    0.34362E+03    0.20266E+02   -0.21704E+02    0.78534E+05   -0.57799E+00
  1685    0.34346E+03    0.20198E+02   -0.22083E+02    0.78417E+05    0.28304E-01
  1686    0.34332E+03    0.20128E+02   -0.22455E+02    0.78300E+05    0.62513E+00
  1687    0.34320E+03    0.20056E+02   -0.22824E+02    0.78183E+05    0.12105E+01
  1688    0.34313E+03    0.19982E+02   -0.23188E+02    0.78067E+05    0.17825E+01
  1689    0.34306E+03    0.19906E+02   -0.23545E+02    0.77951E+05    0.23390E+01
  1690    0.34302E+03    0.19828E+02   -0.23897E+02    0.77835E+05    0.28782E+01
  1691    0.34301E+03    0.19749E+02   -0.24245E+02    0.77719E+05    0.33981E+01
  1692    0.34303E+03    0.19666E+02   -0.24586E+02    0.77603E+05    0.38966E+01
  1693    0.34307E+03    0.19582E+02   -0.24921E+02    0.77488E+05    0.43719E+01
  1694    0.34313E+03    0.19497E+02   -0.25252E+02    0.77372E+05    0.48219E+01
  1695    0.34323E+03    0.19408E+02   -0.25575E+02    0.77257E+05    0.52448E+01
  1696    0.34334E+03    0.19319E+02   -0.25894E+02    0.77142E+05    0.56384E+01
  1697    0.34347E+03    0.19227E+02   -0.26206E+02    0.77028E+05    0.60008E+01
  1698    0.34363E+03    0.19134E+02   -0.26512E+02    0.76913E+05    0.63301E+01
  1699    0.34381E+03    0.19039E+02   -0.26811E+02    0.76799E+05    0.66243E+01
  1700    0.34402E+03    0.18941E+02   -0.27105E+02    0.76685E+05    0.68814E+01
  1701    0.34424E+03    0.18842E+02   -0.27392E+02    0.76571E+05    0.71001E+01
  1702    0.34449E+03    0.18741E+02   -0.27672E+02    0.76457E+05    0.72818E+01
  1703    0.34476E+03    0.18640E+02   -0.27947E+02    0.76344E+05    0.74284E+01
  1704    0.34505E+03    0.18535E+02   -0.28214E+02    0.76230E+05    0.75420E+01
  1705    0.34536E+03    0.18430E+02   -0.28475E+02    0.76117E+05    0.76246E+01
  1706    0.34568E+03    0.18321E+02   -0.28729E+02    0.76004E+05    0.76782E+01
  1707    0.34604E+03    0.18212E+02   -0.28977E+02    0.75891E+05    0.77048E+01
  1708    0.34640E+03    0.18102E+02   -0.29217E+02    0.75779E+05    0.77064E+01
  1709    0.34678E+03    0.17990E+02   -0.29451E+02    0.75666E+05    0.76850E+01
  1710    0.34718E+03    0.17878E+02   -0.29678E+02    0.75554E+05    0.76426E+01
  1711    0.34758E+03    0.17765E+02   -0.29897E+02    0.75442E+05    0.75813E+01
  1712    0.34801E+03    0.17649E+02   -0.30110E+02    0.75330E+05    0.75031E+01
  1713    0.34845E+03    0.17532E+02   -0.30316E+02    0.75219E+05    0.74098E+01
  1714    0.34890E+03    0.17415E+02   -0.30513E+02    0.75107E+05    0.73037E+01
  1715    0.34935E+03    0.17296E+02   -0.30705E+02    0.74996E+05    0.71866E+01
  1716    0.34984E+03    0.17176E+02   -0.30889E+02    0.74885E+05    0.70606E+01
  1717    0.35032E+03    0.17055E+02   -0.31066E+02    0.74774E+05    0.69278E+01
  1718    0.35081E+03    0.16933E+02   -0.31236E+02    0.74664E+05    0.67900E+01
  1719    0.35131E+03    0.16811E+02   -0.31398E+02    0.74553E+05    0.66493E+01
  1720    0.35183E+03    0.16688E+02   -0.31554E+02    0.74443E+05    0.65077E+01
  1721    0.35235E+03    0.16564E+02   -0.31702E+02    0.74333E+05    0.63673E+01
  1722    0.35289E+03    0.16438E+02   -0.31842E+02    0.74223E+05    0.62301E+01
  1723    0.35343E+03    0.16312E+02   -0.31976E+02    0.74113E+05    0.60979E+01
  1724    0.35397E+03    0.16186E+02   -0.32102E+02    0.74003E+05    0.59730E+01
  1725    0.35452E+03    0.16059E+02   -0.32220E+02    0.73894E+05    0.58572E+01
  1726    0.35508E+03    0.15931E+02   -0.32331E+02    0.73785E+05    0.57526E+01
  1727    0.35564E+03    0.15803E+02   -0.32435E+02    0.73676E+05    0.56611E+01
  1728    0.35620E+03    0.15675E+02   -0.32531E+02    0.73567E+05    0.55849E+01
  1729    0.35678E+03    0.15547E+02   -0.32620E+02    0.73458E+05    0.55259E+01
  1730    0.35734E+03    0.15417E+02   -0.32700E+02    0.73350E+05    0.54861E+01
  1731    0.35791E+03    0.15287E+02   -0.32775E+02    0.73242E+05    0.54675E+01
  1732    0.35849E+03    0.15157E+02   -0.32840E+02    0.73134E+05    0.54722E+01
  1733    0.35907E+03    0.15027E+02   -0.32899E+02    0.73026E+05    0.55021E+01
  1734    0.35964E+03    0.14896E+02   -0.32950E+02    0.72918E+05    0.55592E+01
  1735    0.36022E+03    0.14765E+02   -0.32993E+02    0.72810E+05    0.56457E+01
  1736    0.36080E+03    0.14633E+02   -0.33030E+02    0.72703E+05    0.57634E+01
  1737    0.36138E+03    0.14503E+02   -0.33058E+02    0.72596E+05    0.59143E+01
  1738    0.36195E+03    0.14371E+02   -0.33079E+02    0.72489E+05    0.61006E+01
  1739    0.36254E+03    0.14240E+02   -0.33093E+02    0.72382E+05    0.63242E+01
  1740    0.36311E+03    0.14109E+02   -0.33099E+02    0.72275E+05    0.65871E+01
  1741    0.36369E+03    0.13977E+02   -0.33097E+02    0.72169E+05    0.68913E+01
  1742    0.36426E+03    0.13846E+02   -0.33089E+02    0.72063E+05    0.72388E+01
  1743    0.36483E+03    0.13715E+02   -0.33072E+02    0.71957E+05    0.76317E+01
  1744    0.36540E+03    0.13584E+02   -0.33048E+02    0.71851E+05    0.80719E+01
  1745    0.36596E+03    0.13452E+02   -0.33017E+02    0.71745E+05    0.85615E+01
  1746    0.36652E+03    0.13322E+02   -0.32978E+02    0.71639E+05    0.91024E+01
  1747    0.36708E+03    0.13192E+02   -0.32931E+02    0.71534E+05    0.96967E+01
  1748    0.36762E+03    0.13062E+02   -0.32878E+02    0.71429E+05    0.10346E+02
  1749    0.36816E+03    0.12932E+02   -0.32815E+02    0.71324E+05    0.11054E+02
  1750    0.36870E+03    0.12802E+02   -0.32747E+02    0.71219E+05    0.11820E+02
  1751    0.36923E+03    0.12672E+02   -0.32671E+02    0.71114E+05    0.12647E+02
  1752    0.36975E+03    0.12542E+02   -0.32586E+02    0.71010E+05    0.13532E+02
  1753    0.37028E+03    0.12412E+02   -0.32496E+02    0.70905E+05    0.14472E+02
  1754    0.37079E+03    0.12283E+02   -0.32398E+02    0.70801E+05    0.15464E+02
  1755    0.37129E+03    0.12156E+02   -0.32293E+02    0.70697E+05    0.16504E+02
  1756    0.37180E+03    0.12028E+02   -0.32181E+02    0.70593E+05    0.17590E+02
  1757    0.37228E+03    0.11901E+02   -0.32062E+02    0.70490E+05    0.18717E+02
  1758    0.37275E+03    0.11774E+02   -0.31938E+02    0.70386E+05    0.19883E+02
  1759    0.37323E+03    0.11648E+02   -0.31807E+02    0.70283E+05    0.21085E+02
  1760    0.37369E+03    0.11523E+02   -0.31668E+02    0.70180E+05    0.22318E+02
  1761    0.37413E+03    0.11398E+02   -0.31524E+02    0.70077E+05    0.23581E+02
  1762    0.37457E+03    0.11275E+02   -0.31374E+02    0.69974E+05    0.24869E+02
  1763    0.37499E+03    0.11152E+02   -0.31217E+02    0.69872E+05    0.26180E+02
  1764    0.37542E+03    0.11030E+02   -0.31055E+02    0.69769E+05    0.27510E+02
  1765    0.37581E+03    0.10909E+02   -0.30887E+02    0.69667E+05    0.28856E+02
  1766    0.37620E+03    0.10789E+02   -0.30713E+02    0.69565E+05    0.30214E+02
  1767    0.37658E+03    0.10670E+02   -0.30534E+02    0.69463E+05    0.31583E+02
  1768    0.37694E+03    0.10552E+02   -0.30349E+02    0.69361E+05    0.32957E+02
  1769    0.37729E+03    0.10435E+02   -0.30159E+02    0.69260E+05    0.34334E+02
  1770    0.37763E+03    0.10319E+02   -0.29963E+02    0.69158E+05    0.35711E+02
  1771    0.37795E+03    0.10205E+02   -0.29763E+02    0.69057E+05    0.37085E+02
  1772    0.37826E+03    0.10091E+02   -0.29559E+02    0.68956E+05    0.38451E+02
  1773    0.37854E+03    0.99784E+01   -0.29347E+02    0.68855E+05    0.39808E+02
  1774    0.37882E+03    0.98671E+01   -0.29133E+02    0.68754E+05    0.41152E+02
  1775    0.37908E+03    0.97571E+01   -0.28914E+02    0.68654E+05    0.42479E+02
  1776    0.37933E+03    0.96483E+01   -0.28689E+02    0.68553E+05    0.43786E+02
  1777    0.37955E+03    0.95410E+01   -0.28461E+02    0.68453E+05    0.45070E+02
  1778    0.37976E+03    0.94348E+01   -0.28228E+02    0.68353E+05    0.46328E+02
  1779    0.37995E+03    0.93302E+01   -0.27991E+02    0.68253E+05    0.47556E+02
  1780    0.38013E+03    0.92268E+01   -0.27750E+02    0.68153E+05    0.48752E+02
  1781    0.38030E+03    0.91249E+01   -0.27505E+02    0.68054E+05    0.49912E+02
  1782    0.38043E+03    0.90244E+01   -0.27256E+02    0.67954E+05    0.51032E+02
  1783    0.38055E+03    0.89254E+01   -0.27003E+02    0.67855E+05    0.52110E+02
  1784    0.38066E+03    0.88278E+01   -0.26746E+02    0.67756E+05    0.53142E+02
  1785    0.38075E+03    0.87318E+01   -0.26486E+02    0.67657E+05    0.54126E+02
  1786    0.38082E+03    0.86373E+01   -0.26222E+02    0.67559E+05    0.55057E+02
  1787    0.38087E+03    0.85445E+01   -0.25954E+02    0.67460E+05    0.55932E+02
  1788    0.38091E+03    0.84532E+01   -0.25685E+02    0.67362E+05    0.56749E+02
  1789    0.38092E+03    0.83635E+01   -0.25410E+02    0.67263E+05    0.57504E+02
  1790    0.38091E+03    0.82754E+01   -0.25134E+02    0.67165E+05    0.58194E+02
  1791    0.38088E+03    0.81889E+01   -0.24854E+02    0.67067E+05    0.58815E+02
  1792    0.38084E+03    0.81041E+01   -0.24571E+02    0.66970E+05    0.59365E+02
  1793    0.38076E+03    0.80210E+01   -0.24285E+02    0.66872E+05    0.59839E+02
  1794    0.38068E+03    0.79395E+01   -0.23996E+02    0.66775E+05    0.60236E+02
  1795    0.38058E+03    0.78599E+01   -0.23705E+02    0.66677E+05    0.60551E+02
  1796    0.38043E+03    0.77820E+01   -0.23411E+02    0.66580E+05    0.60781E+02
  1797    0.38029E+03    0.77057E+01   -0.23114E+02    0.66483E+05    0.60923E+02
  1798    0.38012E+03    0.76311E+01   -0.22814E+02    0.66386E+05    0.60974E+02
  1799    0.37992E+03    0.75585E+01   -0.22512E+02    0.66290E+05    0.60931E+02
  1800    0.37971E+03    0.74877E+01   -0.22208E+02    0.66193E+05    0.60790E+02
  1801    0.37949E+03    0.74186E+01   -0.21902E+02    0.66097E+05    0.60549E+02
  1802    0.37925E+03    0.73512E+01   -0.21593E+02    0.66001E+05    0.60212E+02
  1803    0.37898E+03    0.72858E+01   -0.21283E+02    0.65905E+05    0.59782E+02
  1804    0.37867E+03    0.72220E+01   -0.20970E+02    0.65809E+05    0.59264E+02
  1805    0.37835E+03    0.71602E+01   -0.20656E+02    0.65713E+05    0.58661E+02
  1806    0.37802E+03    0.71003E+01   -0.20340E+02    0.65618E+05    0.57979E+02
  1807    0.37766E+03    0.70422E+01   -0.20023E+02    0.65522E+05    0.57220E+02
  1808    0.37729E+03    0.69858E+01   -0.19705E+02    0.65427E+05    0.56390E+02
  1809    0.37689E+03    0.69311E+01   -0.19386E+02    0.65332E+05    0.55493E+02
  1810    0.37648E+03    0.68784E+01   -0.19066E+02    0.65237E+05    0.54532E+02
  1811    0.37603E+03    0.68275E+01   -0.18745E+02    0.65142E+05    0.53513E+02
  1812    0.37557E+03    0.67784E+01   -0.18424E+02    0.65048E+05    0.52438E+02
  1813    0.37510E+03    0.67312E+01   -0.18103E+02    0.64953E+05    0.51313E+02
  1814    0.37459E+03    0.66858E+01   -0.17781E+02    0.64859E+05    0.50141E+02
  1815    0.37408E+03    0.66422E+01   -0.17459E+02    0.64765E+05    0.48927E+02
  1816    0.37355E+03    0.66004E+01   -0.17138E+02    0.64671E+05    0.47675E+02
  1817    0.37299E+03    0.65604E+01   -0.16816E+02    0.64577E+05    0.46388E+02
  1818    0.37241E+03    0.65223E+01   -0.16495E+02    0.64484E+05    0.45072E+02
  1819    0.37179E+03    0.64861E+01   -0.16175E+02    0.64390E+05    0.43731E+02
  1820    0.37118E+03    0.64515E+01   -0.15855E+02    0.64297E+05    0.42368E+02
  1821    0.37055E+03    0.64188E+01   -0.15536E+02    0.64204E+05    0.40988E+02
  1822    0.36990E+03    0.63879E+01   -0.15218E+02    0.64111E+05    0.39594E+02
  1823    0.36926E+03    0.63589E+01   -0.14900E+02    0.64018E+05    0.38192E+02
  1824    0.36857E+03    0.63314E+01   -0.14584E+02    0.63925E+05    0.36785E+02
  1825    0.36786E+03    0.63056E+01   -0.14269E+02    0.63832E+05    0.35378E+02
  1826    0.36714E+03    0.62824E+01   -0.13956E+02    0.63740E+05    0.33975E+02
  1827    0.36641E+03    0.62607E+01   -0.13644E+02    0.63648E+05    0.32579E+02
  1828    0.36565E+03    0.62406E+01   -0.13334E+02    0.63555E+05    0.31195E+02
  1829    0.36487E+03    0.62215E+01   -0.13025E+02    0.63463E+05    0.29828E+02
  1830    0.36408E+03    0.62057E+01   -0.12719E+02    0.63372E+05    0.28481E+02
  1831    0.36327E+03    0.61908E+01   -0.12414E+02    0.63280E+05    0.27159E+02
  1832    0.36244E+03    0.61777E+01   -0.12111E+02    0.63188E+05    0.25866E+02
  1833    0.36160E+03    0.61665E+01   -0.11811E+02    0.63097E+05    0.24605E+02
  1834    0.36075E+03    0.61564E+01   -0.11513E+02    0.63006E+05    0.23382E+02
  1835    0.35987E+03    0.61489E+01   -0.11216E+02    0.62915E+05    0.22200E+02
  1836    0.35897E+03    0.61440E+01   -0.10923E+02    0.62824E+05    0.21064E+02
  1837    0.35807E+03    0.61388E+01   -0.10632E+02    0.62733E+05    0.19978E+02
  1838    0.35714E+03    0.61364E+01   -0.10344E+02    0.62642E+05    0.18945E+02
  1839    0.35620E+03    0.61359E+01   -0.10059E+02    0.62552E+05    0.17971E+02
  1840    0.35525E+03    0.61360E+01   -0.97760E+01    0.62461E+05    0.17058E+02
  1841    0.35428E+03    0.61389E+01   -0.94963E+01    0.62371E+05    0.16213E+02
  1842    0.35329E+03    0.61431E+01   -0.92196E+01    0.62281E+05    0.15438E+02
  1843    0.35228E+03    0.61486E+01   -0.89461E+01    0.62191E+05    0.14738E+02
  1844    0.35127E+03    0.61563E+01   -0.86755E+01    0.62101E+05    0.14117E+02
  1845    0.35025E+03    0.61654E+01   -0.84083E+01    0.62012E+05    0.13579E+02
  1846    0.34920E+03    0.61767E+01   -0.81443E+01    0.61922E+05    0.13128E+02
  1847    0.34814E+03    0.61894E+01   -0.78838E+01    0.61833E+05    0.12769E+02
  1848    0.34706E+03    0.62037E+01   -0.76266E+01    0.61744E+05    0.12506E+02
  1849    0.34597E+03    0.62195E+01   -0.73730E+01    0.61655E+05    0.12343E+02
  1850    0.34486E+03    0.62369E+01   -0.71229E+01    0.61566E+05    0.12284E+02
  1851    0.34372E+03    0.62565E+01   -0.68764E+01    0.61477E+05    0.12332E+02
  1852    0.34260E+03    0.62785E+01   -0.66337E+01    0.61389E+05    0.12485E+02
  1853    0.34144E+03    0.63006E+01   -0.63947E+01    0.61300E+05    0.12739E+02
  1854    0.34028E+03    0.63243E+01   -0.61596E+01    0.61212E+05    0.13091E+02
  1855    0.33910E+03    0.63488E+01   -0.59285E+01    0.61124E+05    0.13536E+02
  1856    0.33792E+03    0.63756E+01   -0.57012E+01    0.61035E+05    0.14071E+02
  1857    0.33672E+03    0.64047E+01   -0.54780E+01    0.60948E+05    0.14694E+02
  1858    0.33551E+03    0.64339E+01   -0.52590E+01    0.60860E+05    0.15399E+02
  1859    0.33429E+03    0.64654E+01   -0.50442E+01    0.60772E+05    0.16184E+02
  1860    0.33306E+03    0.64970E+01   -0.48335E+01    0.60685E+05    0.17044E+02
  1861    0.33183E+03    0.65309E+01   -0.46273E+01    0.60597E+05    0.17977E+02
  1862    0.33058E+03    0.65656E+01   -0.44253E+01    0.60510E+05    0.18978E+02
  1863    0.32931E+03    0.66019E+01   -0.42277E+01    0.60423E+05    0.20044E+02
  1864    0.32805E+03    0.66404E+01   -0.40346E+01    0.60336E+05    0.21172E+02
  1865    0.32678E+03    0.66790E+01   -0.38460E+01    0.60249E+05    0.22357E+02
  1866    0.32550E+03    0.67184E+01   -0.36620E+01    0.60163E+05    0.23597E+02
  1867    0.32420E+03    0.67594E+01   -0.34824E+01    0.60076E+05    0.24887E+02
  1868    0.32291E+03    0.68011E+01   -0.33077E+01    0.59990E+05    0.26223E+02
  1869    0.32161E+03    0.68436E+01   -0.31375E+01    0.59904E+05    0.27604E+02
  1870    0.32031E+03    0.68877E+01   -0.29722E+01    0.59818E+05    0.29023E+02
  1871    0.31899E+03    0.69333E+01   -0.28115E+01    0.59732E+05    0.30479E+02
  1872    0.31767E+03    0.69789E+01   -0.26558E+01    0.59646E+05    0.31967E+02
  1873    0.31635E+03    0.70261E+01   -0.25048E+01    0.59560E+05    0.33484E+02
  1874    0.31503E+03    0.70733E+01   -0.23588E+01    0.59475E+05    0.35027E+02
  1875    0.31370E+03    0.71220E+01   -0.22177E+01    0.59389E+05    0.36590E+02
  1876    0.31236E+03    0.71715E+01   -0.20815E+01    0.59304E+05    0.38172E+02
  1877    0.31103E+03    0.72218E+01   -0.19503E+01    0.59219E+05    0.39768E+02
  1878    0.30968E+03    0.72721E+01   -0.18242E+01    0.59134E+05    0.41375E+02
  1879    0.30834E+03    0.73232E+01   -0.17030E+01    0.59049E+05    0.42989E+02
  1880    0.30700E+03    0.73750E+01   -0.15870E+01    0.58964E+05    0.44607E+02
  1881    0.30565E+03    0.74276E+01   -0.14760E+01    0.58880E+05    0.46224E+02
  1882    0.30430E+03    0.74816E+01   -0.13700E+01    0.58795E+05    0.47838E+02
  1883    0.30295E+03    0.75350E+01   -0.12692E+01    0.58711E+05    0.49444E+02
  1884    0.30161E+03    0.75906E+01   -0.11736E+01    0.58627E+05    0.51039E+02
  1885    0.30026E+03    0.76454E+01   -0.10833E+01    0.58543E+05    0.52620E+02
  1886    0.29891E+03    0.77018E+01   -0.99802E+00    0.58459E+05    0.54183E+02
  1887    0.29755E+03    0.77581E+01   -0.91814E+00    0.58375E+05    0.55724E+02
  1888    0.29621E+03    0.78145E+01   -0.84341E+00    0.58291E+05    0.57239E+02
  1889    0.29486E+03    0.78715E+01   -0.77399E+00    0.58208E+05    0.58726E+02
  1890    0.29351E+03    0.79293E+01   -0.70993E+00    0.58124E+05    0.60179E+02
  1891    0.29217E+03    0.79879E+01   -0.65104E+00    0.58041E+05    0.61597E+02
  1892    0.29082E+03    0.80464E+01   -0.59765E+00    0.57958E+05    0.62974E+02
  1893    0.28947E+03    0.81057E+01   -0.54942E+00    0.57875E+05    0.64309E+02
  1894    0.28814E+03    0.81649E+01   -0.50647E+00    0.57792E+05    0.65596E+02
  1895    0.28679E+03    0.82249E+01   -0.46897E+00    0.57709E+05    0.66832E+02
  1896    0.28545E+03    0.82856E+01   -0.43688E+00    0.57627E+05    0.68014E+02
  1897    0.28413E+03    0.83455E+01   -0.41017E+00    0.57544E+05    0.69138E+02
  1898    0.28279E+03    0.84061E+01   -0.38901E+00    0.57462E+05    0.70201E+02
  1899    0.28147E+03    0.84675E+01   -0.37316E+00    0.57380E+05    0.71198E+02
  1900    0.28014E+03    0.85280E+01   -0.36285E+00    0.57298E+05    0.72126E+02
  1901    0.27881E+03    0.85893E+01   -0.35812E+00    0.57216E+05    0.72983E+02
  1902    0.27750E+03    0.86505E+01   -0.35870E+00    0.57134E+05    0.73768E+02
  1903    0.27619E+03    0.87116E+01   -0.36434E+00    0.57052E+05    0.74481E+02
  1904    0.27489E+03    0.87741E+01   -0.37477E+00    0.56971E+05    0.75123E+02
  1905    0.27358E+03    0.88357E+01   -0.39119E+00    0.56889E+05    0.75694E+02
  1906    0.27228E+03    0.88971E+01   -0.41291E+00    0.56808E+05    0.76194E+02
  1907    0.27099E+03    0.89598E+01   -0.43846E+00    0.56727E+05    0.76624E+02
  1908    0.26970E+03    0.90215E+01   -0.47010E+00    0.56646E+05    0.76984E+02
  1909    0.26841E+03    0.90830E+01   -0.50564E+00    0.56565E+05    0.77275E+02
  1910    0.26714E+03    0.91458E+01   -0.54658E+00    0.56484E+05    0.77497E+02
  1911    0.26588E+03    0.92074E+01   -0.59296E+00    0.56403E+05    0.77649E+02
  1912    0.26462E+03    0.92687E+01   -0.64258E+00    0.56323E+05    0.77734E+02
  1913    0.26338E+03    0.93297E+01   -0.69696E+00    0.56242E+05    0.77750E+02
  1914    0.26213E+03    0.93903E+01   -0.75611E+00    0.56162E+05    0.77699E+02
  1915    0.26090E+03    0.94513E+01   -0.82009E+00    0.56082E+05    0.77581E+02
  1916    0.25967E+03    0.95118E+01   -0.88816E+00    0.56002E+05    0.77395E+02
  1917    0.25847E+03    0.95711E+01   -0.96111E+00    0.55922E+05    0.77143E+02
  1918    0.25726E+03    0.96313E+01   -0.10382E+01    0.55842E+05    0.76825E+02
  1919    0.25607E+03    0.96904E+01   -0.11195E+01    0.55763E+05    0.76441E+02
  1920    0.25488E+03    0.97489E+01   -0.12050E+01    0.55683E+05    0.75992E+02
  1921    0.25370E+03    0.98075E+01   -0.12941E+01    0.55604E+05    0.75478E+02
  1922    0.25254E+03    0.98649E+01   -0.13874E+01    0.55524E+05    0.74899E+02
  1923    0.25139E+03    0.99223E+01   -0.14842E+01    0.55445E+05    0.74255E+02
  1924    0.25023E+03    0.99792E+01   -0.15854E+01    0.55366E+05    0.73548E+02
  1925    0.24911E+03    0.10035E+02   -0.16910E+01    0.55287E+05    0.72776E+02
  1926    0.24799E+03    0.10091E+02   -0.17995E+01    0.55209E+05    0.71942E+02
  1927    0.24687E+03    0.10146E+02   -0.19131E+01    0.55130E+05    0.71045E+02
  1928    0.24578E+03    0.10201E+02   -0.20275E+01    0.55051E+05    0.70085E+02
  1929    0.24469E+03    0.10255E+02   -0.21479E+01    0.54973E+05    0.69063E+02
  1930    0.24362E+03    0.10308E+02   -0.22706E+01    0.54895E+05    0.67979E+02
  1931    0.24257E+03    0.10360E+02   -0.23970E+01    0.54816E+05    0.66834E+02
  1932    0.24152E+03    0.10412E+02   -0.25266E+01    0.54738E+05    0.65628E+02
  1933    0.24049E+03    0.10462E+02   -0.26600E+01    0.54660E+05    0.64361E+02
  1934    0.23947E+03    0.10513E+02   -0.27965E+01    0.54583E+05    0.63034E+02
  1935    0.23846E+03    0.10561E+02   -0.29363E+01    0.54505E+05    0.61647E+02
  1936    0.23747E+03    0.10611E+02   -0.30792E+01    0.54427E+05    0.60200E+02
  1937    0.23649E+03    0.10657E+02   -0.32247E+01    0.54350E+05    0.58694E+02
  1938    0.23553E+03    0.10704E+02   -0.33734E+01    0.54273E+05    0.57129E+02
  1939    0.23458E+03    0.10749E+02   -0.35254E+01    0.54195E+05    0.55506E+02
  1940    0.23364E+03    0.10794E+02   -0.36807E+01    0.54118E+05    0.53824E+02
  1941    0.23273E+03    0.10838E+02   -0.38380E+01    0.54041E+05    0.52085E+02
  1942    0.23181E+03    0.10881E+02   -0.39986E+01    0.53964E+05    0.50288E+02
  1943    0.23092E+03    0.10924E+02   -0.41626E+01    0.53888E+05    0.48434E+02
  1944    0.23005E+03    0.10964E+02   -0.43285E+01    0.53811E+05    0.46524E+02
  1945    0.22918E+03    0.11004E+02   -0.44965E+01    0.53735E+05    0.44557E+02
  1946    0.22834E+03    0.11043E+02   -0.46687E+01    0.53658E+05    0.42535E+02
  1947    0.22750E+03    0.11082E+02   -0.48422E+01    0.53582E+05    0.40457E+02
  1948    0.22669E+03    0.11119E+02   -0.50193E+01    0.53506E+05    0.38323E+02
  1949    0.22589E+03    0.11154E+02   -0.51978E+01    0.53430E+05    0.36135E+02
  1950    0.22510E+03    0.11189E+02   -0.53798E+01    0.53354E+05    0.33892E+02
  1951    0.22434E+03    0.11223E+02   -0.55633E+01    0.53278E+05    0.31596E+02
  1952    0.22358E+03    0.11255E+02   -0.57496E+01    0.53202E+05    0.29250E+02
  1953    0.22285E+03    0.11287E+02   -0.59380E+01    0.53127E+05    0.26859E+02
  1954    0.22213E+03    0.11317E+02   -0.61284E+01    0.53051E+05    0.24426E+02
  1955    0.22143E+03    0.11347E+02   -0.63214E+01    0.52976E+05    0.21956E+02
  1956    0.22073E+03    0.11375E+02   -0.65155E+01    0.52901E+05    0.19453E+02
  1957    0.22009E+03    0.11402E+02   -0.67115E+01    0.52826E+05    0.16921E+02
  1958    0.21941E+03    0.11428E+02   -0.69091E+01    0.52751E+05    0.14366E+02
  1959    0.21877E+03    0.11452E+02   -0.71085E+01    0.52676E+05    0.11790E+02
  1960    0.21814E+03    0.11476E+02   -0.73094E+01    0.52601E+05    0.91979E+01
  1961    0.21753E+03    0.11499E+02   -0.75112E+01    0.52526E+05    0.65945E+01
