#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   674    0.17181E+04   -0.19226E+02    0.56166E-08   -0.19226E+02    0.33502E+02   -0.15784E-08    0.56166E-08   -0.15784E-08    0.24135E-13
   675    0.17145E+04   -0.20760E+02    0.57153E-08   -0.20760E+02    0.33680E+02   -0.15819E-08    0.57153E-08   -0.15819E-08    0.24001E-13
   676    0.17111E+04   -0.22306E+02    0.58131E-08   -0.22306E+02    0.33853E+02   -0.15851E-08    0.58131E-08   -0.15851E-08    0.23869E-13
   677    0.17078E+04   -0.23862E+02    0.59102E-08   -0.23862E+02    0.34022E+02   -0.15881E-08    0.59102E-08   -0.15881E-08    0.23737E-13
   678    0.17048E+04   -0.25428E+02    0.60065E-08   -0.25428E+02    0.34185E+02   -0.15910E-08    0.60065E-08   -0.15910E-08    0.23606E-13
   679    0.17018E+04   -0.27003E+02    0.61019E-08   -0.27003E+02    0.34345E+02   -0.15936E-08    0.61019E-08   -0.15936E-08    0.23476E-13
   680    0.16992E+04   -0.28588E+02    0.61965E-08   -0.28588E+02    0.34499E+02   -0.15960E-08    0.61965E-08   -0.15960E-08    0.23347E-13
   681    0.16967E+04   -0.30180E+02    0.62903E-08   -0.30180E+02    0.34648E+02   -0.15983E-08    0.62903E-08   -0.15983E-08    0.23219E-13
   682    0.16943E+04   -0.31780E+02    0.63832E-08   -0.31780E+02    0.34792E+02   -0.16003E-08    0.63832E-08   -0.16003E-08    0.23091E-13
   683    0.16922E+04   -0.33389E+02    0.64752E-08   -0.33389E+02    0.34932E+02   -0.16022E-08    0.64752E-08   -0.16022E-08    0.22965E-13
   684    0.16902E+04   -0.35003E+02    0.65663E-08   -0.35003E+02    0.35065E+02   -0.16038E-08    0.65663E-08   -0.16038E-08    0.22839E-13
   685    0.16883E+04   -0.36624E+02    0.66565E-08   -0.36624E+02    0.35194E+02   -0.16053E-08    0.66565E-08   -0.16053E-08    0.22714E-13
   686    0.16867E+04   -0.38242E+02    0.67457E-08   -0.38242E+02    0.35317E+02   -0.16065E-08    0.67457E-08   -0.16065E-08    0.22590E-13
   687    0.16853E+04   -0.39869E+02    0.68340E-08   -0.39869E+02    0.35436E+02   -0.16076E-08    0.68340E-08   -0.16076E-08    0.22467E-13
   688    0.16840E+04   -0.41503E+02    0.69213E-08   -0.41503E+02    0.35548E+02   -0.16085E-08    0.69213E-08   -0.16085E-08    0.22345E-13
   689    0.16829E+04   -0.43135E+02    0.70077E-08   -0.43135E+02    0.35656E+02   -0.16092E-08    0.70077E-08   -0.16092E-08    0.22224E-13
   690    0.16820E+04   -0.44775E+02    0.70930E-08   -0.44775E+02    0.35759E+02   -0.16097E-08    0.70930E-08   -0.16097E-08    0.22103E-13
   691    0.16813E+04   -0.46414E+02    0.71773E-08   -0.46414E+02    0.35854E+02   -0.16100E-08    0.71773E-08   -0.16100E-08    0.21983E-13
   692    0.16808E+04   -0.48053E+02    0.72606E-08   -0.48053E+02    0.35946E+02   -0.16101E-08    0.72606E-08   -0.16101E-08    0.21864E-13
   693    0.16805E+04   -0.49699E+02    0.73428E-08   -0.49699E+02    0.36032E+02   -0.16100E-08    0.73428E-08   -0.16100E-08    0.21746E-13
   694    0.16803E+04   -0.51337E+02    0.74240E-08   -0.51337E+02    0.36112E+02   -0.16098E-08    0.74240E-08   -0.16098E-08    0.21629E-13
   695    0.16804E+04   -0.52976E+02    0.75041E-08   -0.52976E+02    0.36188E+02   -0.16093E-08    0.75041E-08   -0.16093E-08    0.21512E-13
   696    0.16806E+04   -0.54630E+02    0.75830E-08   -0.54630E+02    0.36257E+02   -0.16087E-08    0.75830E-08   -0.16087E-08    0.21397E-13
   697    0.16810E+04   -0.56269E+02    0.76609E-08   -0.56269E+02    0.36321E+02   -0.16079E-08    0.76609E-08   -0.16079E-08    0.21281E-13
   698    0.16816E+04   -0.57909E+02    0.77376E-08   -0.57909E+02    0.36379E+02   -0.16069E-08    0.77376E-08   -0.16069E-08    0.21167E-13
   699    0.16823E+04   -0.59542E+02    0.78131E-08   -0.59542E+02    0.36432E+02   -0.16057E-08    0.78131E-08   -0.16057E-08    0.21054E-13
   700    0.16833E+04   -0.61176E+02    0.78875E-08   -0.61176E+02    0.36479E+02   -0.16043E-08    0.78875E-08   -0.16043E-08    0.20941E-13
   701    0.16845E+04   -0.62810E+02    0.79607E-08   -0.62810E+02    0.36521E+02   -0.16028E-08    0.79607E-08   -0.16028E-08    0.20829E-13
   702    0.16858E+04   -0.64431E+02    0.80328E-08   -0.64431E+02    0.36557E+02   -0.16010E-08    0.80328E-08   -0.16010E-08    0.20718E-13
   703    0.16873E+04   -0.66067E+02    0.81036E-08   -0.66067E+02    0.36587E+02   -0.15991E-08    0.81036E-08   -0.15991E-08    0.20607E-13
   704    0.16890E+04   -0.67681E+02    0.81733E-08   -0.67681E+02    0.36613E+02   -0.15971E-08    0.81733E-08   -0.15971E-08    0.20497E-13
   705    0.16908E+04   -0.69288E+02    0.82419E-08   -0.69288E+02    0.36632E+02   -0.15948E-08    0.82419E-08   -0.15948E-08    0.20388E-13
   706    0.16928E+04   -0.70895E+02    0.83093E-08   -0.70895E+02    0.36645E+02   -0.15924E-08    0.83093E-08   -0.15924E-08    0.20280E-13
   707    0.16949E+04   -0.72495E+02    0.83756E-08   -0.72495E+02    0.36653E+02   -0.15898E-08    0.83756E-08   -0.15898E-08    0.20172E-13
   708    0.16974E+04   -0.74072E+02    0.84407E-08   -0.74072E+02    0.36656E+02   -0.15870E-08    0.84407E-08   -0.15870E-08    0.20065E-13
   709    0.16999E+04   -0.75656E+02    0.85048E-08   -0.75656E+02    0.36653E+02   -0.15841E-08    0.85048E-08   -0.15841E-08    0.19959E-13
   710    0.17026E+04   -0.77225E+02    0.85677E-08   -0.77225E+02    0.36644E+02   -0.15810E-08    0.85677E-08   -0.15810E-08    0.19853E-13
   711    0.17055E+04   -0.78778E+02    0.86295E-08   -0.78778E+02    0.36629E+02   -0.15777E-08    0.86295E-08   -0.15777E-08    0.19748E-13
   712    0.17085E+04   -0.80330E+02    0.86903E-08   -0.80330E+02    0.36609E+02   -0.15743E-08    0.86903E-08   -0.15743E-08    0.19644E-13
   713    0.17119E+04   -0.81858E+02    0.87499E-08   -0.81858E+02    0.36583E+02   -0.15707E-08    0.87499E-08   -0.15707E-08    0.19540E-13
   714    0.17151E+04   -0.83378E+02    0.88085E-08   -0.83378E+02    0.36553E+02   -0.15669E-08    0.88085E-08   -0.15669E-08    0.19438E-13
   715    0.17187E+04   -0.84889E+02    0.88661E-08   -0.84889E+02    0.36516E+02   -0.15630E-08    0.88661E-08   -0.15630E-08    0.19335E-13
   716    0.17224E+04   -0.86384E+02    0.89226E-08   -0.86384E+02    0.36473E+02   -0.15590E-08    0.89226E-08   -0.15590E-08    0.19234E-13
   717    0.17263E+04   -0.87855E+02    0.89780E-08   -0.87855E+02    0.36425E+02   -0.15548E-08    0.89780E-08   -0.15548E-08    0.19133E-13
   718    0.17302E+04   -0.89323E+02    0.90324E-08   -0.89323E+02    0.36372E+02   -0.15504E-08    0.90324E-08   -0.15504E-08    0.19033E-13
   719    0.17344E+04   -0.90760E+02    0.90858E-08   -0.90760E+02    0.36312E+02   -0.15459E-08    0.90858E-08   -0.15459E-08    0.18933E-13
   720    0.17386E+04   -0.92194E+02    0.91381E-08   -0.92194E+02    0.36247E+02   -0.15413E-08    0.91381E-08   -0.15413E-08    0.18834E-13
   721    0.17432E+04   -0.93596E+02    0.91895E-08   -0.93596E+02    0.36178E+02   -0.15364E-08    0.91895E-08   -0.15364E-08    0.18736E-13
   722    0.17477E+04   -0.94981E+02    0.92399E-08   -0.94981E+02    0.36102E+02   -0.15315E-08    0.92399E-08   -0.15315E-08    0.18638E-13
   723    0.17525E+04   -0.96355E+02    0.92892E-08   -0.96355E+02    0.36022E+02   -0.15264E-08    0.92892E-08   -0.15264E-08    0.18541E-13
   724    0.17574E+04   -0.97712E+02    0.93376E-08   -0.97712E+02    0.35936E+02   -0.15212E-08    0.93376E-08   -0.15212E-08    0.18445E-13
   725    0.17624E+04   -0.99043E+02    0.93850E-08   -0.99043E+02    0.35845E+02   -0.15158E-08    0.93850E-08   -0.15158E-08    0.18349E-13
   726    0.17676E+04   -0.10035E+03    0.94315E-08   -0.10035E+03    0.35750E+02   -0.15103E-08    0.94315E-08   -0.15103E-08    0.18254E-13
   727    0.17728E+04   -0.10164E+03    0.94770E-08   -0.10164E+03    0.35648E+02   -0.15047E-08    0.94770E-08   -0.15047E-08    0.18160E-13
   728    0.17782E+04   -0.10291E+03    0.95215E-08   -0.10291E+03    0.35541E+02   -0.14989E-08    0.95215E-08   -0.14989E-08    0.18066E-13
   729    0.17838E+04   -0.10416E+03    0.95651E-08   -0.10416E+03    0.35429E+02   -0.14930E-08    0.95651E-08   -0.14930E-08    0.17973E-13
   730    0.17894E+04   -0.10539E+03    0.96078E-08   -0.10539E+03    0.35312E+02   -0.14870E-08    0.96078E-08   -0.14870E-08    0.17880E-13
   731    0.17953E+04   -0.10658E+03    0.96496E-08   -0.10658E+03    0.35188E+02   -0.14808E-08    0.96496E-08   -0.14808E-08    0.17788E-13
   732    0.18012E+04   -0.10775E+03    0.96904E-08   -0.10775E+03    0.35062E+02   -0.14746E-08    0.96904E-08   -0.14746E-08    0.17696E-13
   733    0.18072E+04   -0.10891E+03    0.97304E-08   -0.10891E+03    0.34930E+02   -0.14682E-08    0.97304E-08   -0.14682E-08    0.17606E-13
   734    0.18134E+04   -0.11003E+03    0.97694E-08   -0.11003E+03    0.34793E+02   -0.14616E-08    0.97694E-08   -0.14616E-08    0.17515E-13
   735    0.18197E+04   -0.11114E+03    0.98076E-08   -0.11114E+03    0.34651E+02   -0.14550E-08    0.98076E-08   -0.14550E-08    0.17426E-13
   736    0.18260E+04   -0.11221E+03    0.98449E-08   -0.11221E+03    0.34503E+02   -0.14482E-08    0.98449E-08   -0.14482E-08    0.17336E-13
   737    0.18326E+04   -0.11327E+03    0.98813E-08   -0.11327E+03    0.34352E+02   -0.14413E-08    0.98813E-08   -0.14413E-08    0.17248E-13
   738    0.18391E+04   -0.11428E+03    0.99169E-08   -0.11428E+03    0.34197E+02   -0.14343E-08    0.99169E-08   -0.14343E-08    0.17160E-13
   739    0.18458E+04   -0.11528E+03    0.99516E-08   -0.11528E+03    0.34036E+02   -0.14272E-08    0.99516E-08   -0.14272E-08    0.17072E-13
   740    0.18525E+04   -0.11625E+03    0.99855E-08   -0.11625E+03    0.33871E+02   -0.14200E-08    0.99855E-08   -0.14200E-08    0.16985E-13
   741    0.18594E+04   -0.11719E+03    0.10019E-07   -0.11719E+03    0.33700E+02   -0.14127E-08    0.10019E-07   -0.14127E-08    0.16899E-13
   742    0.18664E+04   -0.11810E+03    0.10051E-07   -0.11810E+03    0.33527E+02   -0.14052E-08    0.10051E-07   -0.14052E-08    0.16813E-13
   743    0.18735E+04   -0.11899E+03    0.10082E-07   -0.11899E+03    0.33350E+02   -0.13977E-08    0.10082E-07   -0.13977E-08    0.16728E-13
   744    0.18807E+04   -0.11985E+03    0.10113E-07   -0.11985E+03    0.33168E+02   -0.13900E-08    0.10113E-07   -0.13900E-08    0.16643E-13
   745    0.18880E+04   -0.12068E+03    0.10143E-07   -0.12068E+03    0.32981E+02   -0.13823E-08    0.10143E-07   -0.13823E-08    0.16559E-13
   746    0.18952E+04   -0.12147E+03    0.10172E-07   -0.12147E+03    0.32791E+02   -0.13745E-08    0.10172E-07   -0.13745E-08    0.16475E-13
   747    0.19026E+04   -0.12224E+03    0.10200E-07   -0.12224E+03    0.32596E+02   -0.13665E-08    0.10200E-07   -0.13665E-08    0.16392E-13
   748    0.19101E+04   -0.12299E+03    0.10228E-07   -0.12299E+03    0.32398E+02   -0.13585E-08    0.10228E-07   -0.13585E-08    0.16309E-13
   749    0.19177E+04   -0.12371E+03    0.10254E-07   -0.12371E+03    0.32194E+02   -0.13503E-08    0.10254E-07   -0.13503E-08    0.16227E-13
   750    0.19253E+04   -0.12439E+03    0.10280E-07   -0.12439E+03    0.31988E+02   -0.13421E-08    0.10280E-07   -0.13421E-08    0.16145E-13
   751    0.19330E+04   -0.12505E+03    0.10306E-07   -0.12505E+03    0.31778E+02   -0.13338E-08    0.10306E-07   -0.13338E-08    0.16064E-13
   752    0.19408E+04   -0.12566E+03    0.10330E-07   -0.12566E+03    0.31565E+02   -0.13254E-08    0.10330E-07   -0.13254E-08    0.15984E-13
   753    0.19486E+04   -0.12626E+03    0.10354E-07   -0.12626E+03    0.31347E+02   -0.13169E-08    0.10354E-07   -0.13169E-08    0.15904E-13
   754    0.19564E+04   -0.12681E+03    0.10377E-07   -0.12681E+03    0.31126E+02   -0.13083E-08    0.10377E-07   -0.13083E-08    0.15824E-13
   755    0.19644E+04   -0.12734E+03    0.10399E-07   -0.12734E+03    0.30902E+02   -0.12996E-08    0.10399E-07   -0.12996E-08    0.15745E-13
   756    0.19723E+04   -0.12784E+03    0.10421E-07   -0.12784E+03    0.30674E+02   -0.12908E-08    0.10421E-07   -0.12908E-08    0.15666E-13
   757    0.19804E+04   -0.12830E+03    0.10441E-07   -0.12830E+03    0.30444E+02   -0.12820E-08    0.10441E-07   -0.12820E-08    0.15588E-13
   758    0.19884E+04   -0.12873E+03    0.10461E-07   -0.12873E+03    0.30211E+02   -0.12731E-08    0.10461E-07   -0.12731E-08    0.15510E-13
   759    0.19965E+04   -0.12914E+03    0.10481E-07   -0.12914E+03    0.29974E+02   -0.12641E-08    0.10481E-07   -0.12641E-08    0.15433E-13
   760    0.20046E+04   -0.12951E+03    0.10499E-07   -0.12951E+03    0.29735E+02   -0.12550E-08    0.10499E-07   -0.12550E-08    0.15356E-13
   761    0.20127E+04   -0.12984E+03    0.10517E-07   -0.12984E+03    0.29493E+02   -0.12458E-08    0.10517E-07   -0.12458E-08    0.15280E-13
   762    0.20209E+04   -0.13014E+03    0.10534E-07   -0.13014E+03    0.29249E+02   -0.12366E-08    0.10534E-07   -0.12366E-08    0.15204E-13
   763    0.20290E+04   -0.13041E+03    0.10550E-07   -0.13041E+03    0.29004E+02   -0.12273E-08    0.10550E-07   -0.12273E-08    0.15129E-13
   764    0.20373E+04   -0.13066E+03    0.10565E-07   -0.13066E+03    0.28755E+02   -0.12179E-08    0.10565E-07   -0.12179E-08    0.15054E-13
   765    0.20454E+04   -0.13086E+03    0.10580E-07   -0.13086E+03    0.28504E+02   -0.12085E-08    0.10580E-07   -0.12085E-08    0.14979E-13
   766    0.20536E+04   -0.13103E+03    0.10594E-07   -0.13103E+03    0.28251E+02   -0.11990E-08    0.10594E-07   -0.11990E-08    0.14905E-13
   767    0.20618E+04   -0.13117E+03    0.10607E-07   -0.13117E+03    0.27997E+02   -0.11894E-08    0.10607E-07   -0.11894E-08    0.14832E-13
   768    0.20700E+04   -0.13126E+03    0.10620E-07   -0.13126E+03    0.27741E+02   -0.11798E-08    0.10620E-07   -0.11798E-08    0.14759E-13
   769    0.20782E+04   -0.13133E+03    0.10631E-07   -0.13133E+03    0.27482E+02   -0.11700E-08    0.10631E-07   -0.11700E-08    0.14686E-13
   770    0.20863E+04   -0.13137E+03    0.10642E-07   -0.13137E+03    0.27222E+02   -0.11603E-08    0.10642E-07   -0.11603E-08    0.14614E-13
   771    0.20945E+04   -0.13137E+03    0.10652E-07   -0.13137E+03    0.26961E+02   -0.11504E-08    0.10652E-07   -0.11504E-08    0.14542E-13
   772    0.21026E+04   -0.13133E+03    0.10661E-07   -0.13133E+03    0.26699E+02   -0.11405E-08    0.10661E-07   -0.11405E-08    0.14471E-13
   773    0.21107E+04   -0.13126E+03    0.10670E-07   -0.13126E+03    0.26436E+02   -0.11306E-08    0.10670E-07   -0.11306E-08    0.14400E-13
   774    0.21187E+04   -0.13116E+03    0.10677E-07   -0.13116E+03    0.26172E+02   -0.11206E-08    0.10677E-07   -0.11206E-08    0.14329E-13
   775    0.21268E+04   -0.13102E+03    0.10684E-07   -0.13102E+03    0.25906E+02   -0.11105E-08    0.10684E-07   -0.11105E-08    0.14259E-13
   776    0.21347E+04   -0.13086E+03    0.10690E-07   -0.13086E+03    0.25641E+02   -0.11004E-08    0.10690E-07   -0.11004E-08    0.14190E-13
   777    0.21427E+04   -0.13065E+03    0.10695E-07   -0.13065E+03    0.25374E+02   -0.10902E-08    0.10695E-07   -0.10902E-08    0.14120E-13
   778    0.21507E+04   -0.13041E+03    0.10700E-07   -0.13041E+03    0.25106E+02   -0.10799E-08    0.10700E-07   -0.10799E-08    0.14052E-13
   779    0.21585E+04   -0.13014E+03    0.10704E-07   -0.13014E+03    0.24839E+02   -0.10697E-08    0.10704E-07   -0.10697E-08    0.13983E-13
   780    0.21663E+04   -0.12983E+03    0.10707E-07   -0.12983E+03    0.24569E+02   -0.10593E-08    0.10707E-07   -0.10593E-08    0.13915E-13
   781    0.21741E+04   -0.12950E+03    0.10709E-07   -0.12950E+03    0.24302E+02   -0.10490E-08    0.10709E-07   -0.10490E-08    0.13848E-13
   782    0.21818E+04   -0.12914E+03    0.10710E-07   -0.12914E+03    0.24033E+02   -0.10385E-08    0.10710E-07   -0.10385E-08    0.13781E-13
   783    0.21894E+04   -0.12873E+03    0.10710E-07   -0.12873E+03    0.23764E+02   -0.10281E-08    0.10710E-07   -0.10281E-08    0.13714E-13
   784    0.21970E+04   -0.12829E+03    0.10710E-07   -0.12829E+03    0.23496E+02   -0.10176E-08    0.10710E-07   -0.10176E-08    0.13647E-13
   785    0.22045E+04   -0.12782E+03    0.10709E-07   -0.12782E+03    0.23227E+02   -0.10070E-08    0.10709E-07   -0.10070E-08    0.13582E-13
   786    0.22119E+04   -0.12730E+03    0.10707E-07   -0.12730E+03    0.22959E+02   -0.99642E-09    0.10707E-07   -0.99642E-09    0.13516E-13
   787    0.22193E+04   -0.12675E+03    0.10704E-07   -0.12675E+03    0.22691E+02   -0.98579E-09    0.10704E-07   -0.98579E-09    0.13451E-13
   788    0.22265E+04   -0.12618E+03    0.10701E-07   -0.12618E+03    0.22423E+02   -0.97512E-09    0.10701E-07   -0.97512E-09    0.13386E-13
   789    0.22337E+04   -0.12558E+03    0.10696E-07   -0.12558E+03    0.22154E+02   -0.96442E-09    0.10696E-07   -0.96442E-09    0.13322E-13
   790    0.22409E+04   -0.12494E+03    0.10691E-07   -0.12494E+03    0.21889E+02   -0.95368E-09    0.10691E-07   -0.95368E-09    0.13258E-13
   791    0.22479E+04   -0.12426E+03    0.10685E-07   -0.12426E+03    0.21623E+02   -0.94291E-09    0.10685E-07   -0.94291E-09    0.13194E-13
   792    0.22549E+04   -0.12355E+03    0.10678E-07   -0.12355E+03    0.21359E+02   -0.93211E-09    0.10678E-07   -0.93211E-09    0.13131E-13
   793    0.22617E+04   -0.12281E+03    0.10670E-07   -0.12281E+03    0.21096E+02   -0.92128E-09    0.10670E-07   -0.92128E-09    0.13068E-13
   794    0.22684E+04   -0.12204E+03    0.10662E-07   -0.12204E+03    0.20835E+02   -0.91042E-09    0.10662E-07   -0.91042E-09    0.13005E-13
   795    0.22750E+04   -0.12124E+03    0.10653E-07   -0.12124E+03    0.20573E+02   -0.89954E-09    0.10653E-07   -0.89954E-09    0.12943E-13
   796    0.22817E+04   -0.12041E+03    0.10642E-07   -0.12041E+03    0.20314E+02   -0.88863E-09    0.10642E-07   -0.88863E-09    0.12882E-13
   797    0.22881E+04   -0.11954E+03    0.10631E-07   -0.11954E+03    0.20055E+02   -0.87769E-09    0.10631E-07   -0.87769E-09    0.12820E-13
   798    0.22944E+04   -0.11865E+03    0.10620E-07   -0.11865E+03    0.19799E+02   -0.86674E-09    0.10620E-07   -0.86674E-09    0.12759E-13
   799    0.23006E+04   -0.11773E+03    0.10607E-07   -0.11773E+03    0.19544E+02   -0.85576E-09    0.10607E-07   -0.85576E-09    0.12698E-13
   800    0.23068E+04   -0.11678E+03    0.10593E-07   -0.11678E+03    0.19289E+02   -0.84476E-09    0.10593E-07   -0.84476E-09    0.12638E-13
   801    0.23128E+04   -0.11580E+03    0.10579E-07   -0.11580E+03    0.19037E+02   -0.83375E-09    0.10579E-07   -0.83375E-09    0.12578E-13
   802    0.23186E+04   -0.11478E+03    0.10564E-07   -0.11478E+03    0.18787E+02   -0.82271E-09    0.10564E-07   -0.82271E-09    0.12518E-13
   803    0.23245E+04   -0.11374E+03    0.10548E-07   -0.11374E+03    0.18538E+02   -0.81166E-09    0.10548E-07   -0.81166E-09    0.12459E-13
   804    0.23301E+04   -0.11267E+03    0.10531E-07   -0.11267E+03    0.18292E+02   -0.80060E-09    0.10531E-07   -0.80060E-09    0.12400E-13
   805    0.23358E+04   -0.11157E+03    0.10513E-07   -0.11157E+03    0.18047E+02   -0.78952E-09    0.10513E-07   -0.78952E-09    0.12341E-13
   806    0.23412E+04   -0.11044E+03    0.10495E-07   -0.11044E+03    0.17805E+02   -0.77843E-09    0.10495E-07   -0.77843E-09    0.12283E-13
   807    0.23464E+04   -0.10929E+03    0.10476E-07   -0.10929E+03    0.17565E+02   -0.76732E-09    0.10476E-07   -0.76732E-09    0.12225E-13
   808    0.23515E+04   -0.10810E+03    0.10456E-07   -0.10810E+03    0.17329E+02   -0.75620E-09    0.10456E-07   -0.75620E-09    0.12167E-13
   809    0.23566E+04   -0.10690E+03    0.10435E-07   -0.10690E+03    0.17095E+02   -0.74507E-09    0.10435E-07   -0.74507E-09    0.12110E-13
   810    0.23614E+04   -0.10566E+03    0.10414E-07   -0.10566E+03    0.16864E+02   -0.73393E-09    0.10414E-07   -0.73393E-09    0.12053E-13
   811    0.23661E+04   -0.10440E+03    0.10391E-07   -0.10440E+03    0.16635E+02   -0.72278E-09    0.10391E-07   -0.72278E-09    0.11997E-13
   812    0.23707E+04   -0.10312E+03    0.10369E-07   -0.10312E+03    0.16411E+02   -0.71162E-09    0.10369E-07   -0.71162E-09    0.11940E-13
   813    0.23751E+04   -0.10181E+03    0.10345E-07   -0.10181E+03    0.16189E+02   -0.70045E-09    0.10345E-07   -0.70045E-09    0.11884E-13
